cancer	stage_id	run_id	analysis_version	metabolite_key	metabolite_name	gene	relationship_type	role_in_written_reaction	reaction	source_url	uniprot_accession	evidence_origin	mapping_status	status	reason	identity_basis	source_path	source_evidence	rhea_id	historical_reaction_id	relation_key	patient_analysis_this_round	functional_analysis_this_round	evidence_id
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00064	glutamine	GLS2	酶	转化底物	谷氨酰胺经水解生成谷氨酸和铵。	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	Q9UI32	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R001	KEGG:C00064|GLS2	NOT_RUN	NOT_RUN	M190E0040
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00064	glutamine	GLUL	酶	生成产物	谷氨酸与铵在ATP参与下合成谷氨酰胺。	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	P15104	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R002	KEGG:C00064|GLUL	NOT_RUN	NOT_RUN	M190E0041
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00065	serine	SHMT1	酶	可逆反应参与物	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	P34896	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R008	KEGG:C00065|SHMT1	NOT_RUN	NOT_RUN	M190E0042
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00065	serine	SHMT2	酶	可逆反应参与物	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	P34897	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R008	KEGG:C00065|SHMT2	NOT_RUN	NOT_RUN	M190E0043
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00077	ornithine	ARG1	酶	生成产物	精氨酸水解生成鸟氨酸和尿素。	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P05089/entry	P05089	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R009	KEGG:C00077|ARG1	NOT_RUN	NOT_RUN	M190E0044
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00077	ornithine	ARG2	酶	生成产物	精氨酸水解生成鸟氨酸和尿素。	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P78540/entry	P78540	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R009	KEGG:C00077|ARG2	NOT_RUN	NOT_RUN	M190E0045
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00077	ornithine	OAT	酶	可逆反应参与物	鸟氨酸与2-氧戊二酸转氨生成谷氨酸-5-半醛和谷氨酸。	https://enzyme.expasy.org/EC/2.6.1.13 ; https://www.uniprot.org/uniprotkb/P04181/entry	P04181	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R013	KEGG:C00077|OAT	NOT_RUN	NOT_RUN	M190E0046
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00077	ornithine	ODC1	酶	转化底物	鸟氨酸脱羧生成腐胺。	https://enzyme.expasy.org/EC/4.1.1.17 ; https://www.uniprot.org/uniprotkb/P11926/entry	P11926	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R012	KEGG:C00077|ODC1	NOT_RUN	NOT_RUN	M190E0047
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00077	ornithine	OTC	酶	转化底物	鸟氨酸与氨甲酰磷酸生成瓜氨酸。	https://enzyme.expasy.org/EC/2.1.3.3 ; https://www.uniprot.org/uniprotkb/P00480/entry	P00480	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R010	KEGG:C00077|OTC	NOT_RUN	NOT_RUN	M190E0048
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00095	fructose	KHK	酶	转化底物	果糖磷酸化生成果糖1-磷酸；不是果糖6-磷酸。	https://enzyme.expasy.org/EC/2.7.1.3 ; https://www.uniprot.org/uniprotkb/P50053/entry	P50053	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R042	KEGG:C00095|KHK	NOT_RUN	NOT_RUN	M190E0049
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00095	fructose	SORD	酶	可逆反应参与物	山梨醇脱氢反应连接果糖。	https://enzyme.expasy.org/EC/1.1.1.14 ; https://www.uniprot.org/uniprotkb/Q00796/entry	Q00796	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R043	KEGG:C00095|SORD	NOT_RUN	NOT_RUN	M190E0050
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00097	cysteine	CDO1	酶	转化底物	半胱氨酸氧化生成半胱氨酸亚磺酸。	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry	Q16878	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R028	KEGG:C00097|CDO1	NOT_RUN	NOT_RUN	M190E0051
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00097	cysteine	GCLC	酶	转化底物	半胱氨酸和谷氨酸在ATP参与下生成γ-谷氨酰半胱氨酸。	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry	P48506	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	GCLC直接接半胱氨酸/谷氨酸；它不是一步生成最终GSH的酶，GCLM是辅助亚基，未作催化酶收录。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R005	KEGG:C00097|GCLC	NOT_RUN	NOT_RUN	M190E0052
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00099	beta-alanine	UPB1	酶	生成产物	N-氨甲酰-β-丙氨酸水解生成β-丙氨酸。	https://enzyme.expasy.org/EC/3.5.1.6 ; https://www.uniprot.org/uniprotkb/Q9UBR1/entry	Q9UBR1	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R033	KEGG:C00099|UPB1	NOT_RUN	NOT_RUN	M190E0053
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00106	uracil	DPYD	酶	可逆氧化还原参与物	尿嘧啶与5,6-二氢尿嘧啶之间的氧化还原反应。	https://enzyme.expasy.org/EC/1.3.1.2 ; https://www.uniprot.org/uniprotkb/Q12882/entry	Q12882	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R069	KEGG:C00106|DPYD	NOT_RUN	NOT_RUN	M190E0054
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00106	uracil	UPP1	酶	可逆磷酸解参与物	尿苷磷酸解连接尿嘧啶和核糖1-磷酸。	https://enzyme.expasy.org/EC/2.4.2.3 ; https://www.uniprot.org/uniprotkb/Q16831/entry	Q16831	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R068	KEGG:C00106|UPP1	NOT_RUN	NOT_RUN	M190E0055
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00106	uracil	UPP2	酶	可逆磷酸解参与物	尿苷磷酸解连接尿嘧啶和核糖1-磷酸。	https://enzyme.expasy.org/EC/2.4.2.3 ; https://www.uniprot.org/uniprotkb/O95045/entry	O95045	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R068	KEGG:C00106|UPP2	NOT_RUN	NOT_RUN	M190E0056
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00114	choline	CHKA	酶	转化底物	胆碱磷酸化生成磷酸胆碱。	https://enzyme.expasy.org/EC/2.7.1.32 ; https://www.uniprot.org/uniprotkb/P35790/entry	P35790	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R051	KEGG:C00114|CHKA	NOT_RUN	NOT_RUN	M190E0057
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00114	choline	CHKB	酶	转化底物	胆碱磷酸化生成磷酸胆碱。	https://enzyme.expasy.org/EC/2.7.1.32 ; https://www.uniprot.org/uniprotkb/Q9Y259/entry	Q9Y259	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R051	KEGG:C00114|CHKB	NOT_RUN	NOT_RUN	M190E0058
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00114	choline	GDPD5	酶	水解产物	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q8WTR4/entry	Q8WTR4	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R054	KEGG:C00114|GDPD5	NOT_RUN	NOT_RUN	M190E0059
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00114	choline	GPCPD1	酶	水解产物	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q9NPB8/entry	Q9NPB8	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R054	KEGG:C00114|GPCPD1	NOT_RUN	NOT_RUN	M190E0060
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00121	ribose	RBKS	酶	转化底物	核糖磷酸化生成核糖5-磷酸。	https://enzyme.expasy.org/EC/2.7.1.15 ; https://www.uniprot.org/uniprotkb/Q9H477/entry	Q9H477	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R048	KEGG:C00121|RBKS	NOT_RUN	NOT_RUN	M190E0061
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00134	putrescine	ODC1	酶	生成产物	鸟氨酸脱羧生成腐胺。	https://enzyme.expasy.org/EC/4.1.1.17 ; https://www.uniprot.org/uniprotkb/P11926/entry	P11926	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R012	KEGG:C00134|ODC1	NOT_RUN	NOT_RUN	M190E0062
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00135	histidine	HAL	酶	转化底物	组氨酸脱氨生成尿刊酸。	https://enzyme.expasy.org/EC/4.3.1.3 ; https://www.uniprot.org/uniprotkb/P42357/entry	P42357	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R017	KEGG:C00135|HAL	NOT_RUN	NOT_RUN	M190E0063
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00140	N-acetylglucosamine	NAGK	酶	转化底物	N-乙酰葡糖胺磷酸化生成N-乙酰葡糖胺6-磷酸。	https://enzyme.expasy.org/EC/2.7.1.59 ; https://www.uniprot.org/uniprotkb/Q9UJ70/entry	Q9UJ70	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R036	KEGG:C00140|NAGK	NOT_RUN	NOT_RUN	M190E0064
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00148	proline	PEPD	酶	水解产物	Gly-Pro属于X-Pro二肽底物，水解得到甘氨酸和脯氨酸。	https://enzyme.expasy.org/EC/3.4.13.9 ; https://www.uniprot.org/uniprotkb/P12955/entry	P12955	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R032	KEGG:C00148|PEPD	NOT_RUN	NOT_RUN	M190E0065
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00148	proline	PRODH	酶	转化底物	脯氨酸被氧化为吡咯啉-5-羧酸。	https://enzyme.expasy.org/EC/1.5.5.2 ; https://www.uniprot.org/uniprotkb/O43272/entry	O43272	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R015	KEGG:C00148|PRODH	NOT_RUN	NOT_RUN	M190E0066
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00148	proline	PYCR1	酶	还原反应产物	吡咯啉-5-羧酸还原连接脯氨酸。	https://enzyme.expasy.org/EC/1.5.1.2 ; https://www.uniprot.org/uniprotkb/P32322/entry	P32322	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	PYCR3别名PYCRL；数据库可逆反应不代表肿瘤净方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R014	KEGG:C00148|PYCR1	NOT_RUN	NOT_RUN	M190E0067
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00148	proline	PYCR2	酶	还原反应产物	吡咯啉-5-羧酸还原连接脯氨酸。	https://enzyme.expasy.org/EC/1.5.1.2 ; https://www.uniprot.org/uniprotkb/Q96C36/entry	Q96C36	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	PYCR3别名PYCRL；数据库可逆反应不代表肿瘤净方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R014	KEGG:C00148|PYCR2	NOT_RUN	NOT_RUN	M190E0068
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00148	proline	PYCR3	酶	还原反应产物	吡咯啉-5-羧酸还原连接脯氨酸。	https://enzyme.expasy.org/EC/1.5.1.2 ; https://www.uniprot.org/uniprotkb/Q53H96/entry	Q53H96	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	PYCR3别名PYCRL；数据库可逆反应不代表肿瘤净方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R014	KEGG:C00148|PYCR3	NOT_RUN	NOT_RUN	M190E0069
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00149	malate	FH	酶	可逆反应参与物	苹果酸与延胡索酸的水合/脱水反应。	https://enzyme.expasy.org/EC/4.2.1.2 ; https://www.uniprot.org/uniprotkb/P07954/entry	P07954	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R079	KEGG:C00149|FH	NOT_RUN	NOT_RUN	M190E0070
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00149	malate	MDH1	酶	可逆反应参与物	苹果酸与草酰乙酸的氧化还原反应。	https://enzyme.expasy.org/EC/1.1.1.37 ; https://www.uniprot.org/uniprotkb/P40925/entry	P40925	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R078	KEGG:C00149|MDH1	NOT_RUN	NOT_RUN	M190E0071
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00149	malate	MDH2	酶	可逆反应参与物	苹果酸与草酰乙酸的氧化还原反应。	https://enzyme.expasy.org/EC/1.1.1.37 ; https://www.uniprot.org/uniprotkb/P40926/entry	P40926	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R078	KEGG:C00149|MDH2	NOT_RUN	NOT_RUN	M190E0072
