cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	mapping_version	metabolite_effect	metabolite_p	metabolite_q	metabolite_n	metabolite_source_run	association_rho	association_p	association_q	association_n	association_source_run	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_source_run	sc_source_run	metabolite_evidence	patient_association_evidence	RNA_background	cell_background	data_limitations	next_action	status	reason	metabolite_name	mapping_status	association_available_rho	association_available_p	association_available_q	association_available_n	historical_RNA_Wilcoxon_p	historical_RNA_Wilcoxon_q	historical_RNA_source_run
PDAC	CAMP_PDAC_GSE62452	ae3f341b021c2678	KEGG:C00239	UniProtKB:P32321	DCTD	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.6877435585638305	0.0009	0.059	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.4130859375	0.5368121603260869	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	ec71abfba826ef4c	KEGG:C00239	UniProtKB:Q9H773	DCTPP1	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	0.2011398483988705	0.3749	0.6289791469194312	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.2783203125	0.4036019626010781	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	76875f763e53e3b6	KEGG:C00239	UniProtKB:Q9BXI3	NT5C1A	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	0.7279715282436047	0.0003	0.053099999999999994	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.0009765625	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	8c9e2edd87171a90	KEGG:C00239	UniProtKB:P21589	NT5E	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.085871242970287	0.7122	0.8563711409395973	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	f4be218bc6fabb2a	KEGG:C00239	UniProtKB:Q96CQ1	SLC25A36	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.1075324574132423	0.6438	0.8198028776978418	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.46484375	0.5815952034883721	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	c16d1133f4d6f20b	KEGG:C00239	UniProtKB:O00142	TK2	PDAC_paired51_mapping_v2	-0.9746395451558908	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.6606670405101365	0.0016	0.06293333333333334	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxycytidine 5'-monophosphate	DIRECT	NA	NA	NA	7	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	833b33ed2ad7d6fd	KEGG:C00330	UniProtKB:P27707	DCK	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1485349899488798	0.5218	0.7388688000000001	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	-0.088235294117647	0.7332	0.9170485714285714	17	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	4c5e0f590692ce39	KEGG:C00330	UniProtKB:Q16854	DGUOK	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.5153121800419471	0.015	0.15721764705882355	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	-0.4264705882352942	0.0857	0.5053344827586207	17	0.0673828125	0.170196963028169	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	44fb6ac1510097fd	KEGG:C00330	UniProtKB:P49902	NT5C2	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.362216905313935	0.1057	0.3938715789473684	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	-0.1789215686274509	0.4898	0.8587103773584907	17	0.0068359375	0.0517990757042253	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	e62d5a44b27a7aef	KEGG:C00330	UniProtKB:Q9NPB1	NT5M	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.4886019406213152	0.0248	0.19952727272727272	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	0.3406862745098039	0.1806	0.6728478260869565	17	0.1474609375	0.2671177925084175	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	639d22f07ec03330	KEGG:C00330	UniProtKB:Q9Y3Z3	SAMHD1	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1485349899488798	0.5207	0.7388688000000001	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	0.0024509803921568	0.9963	0.9992217008797654	17	0.7001953125	0.7947364517405063	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	10899ca522271d3f	KEGG:C00330	UniProtKB:Q9Y694	SLC22A7	PDAC_paired51_mapping_v2	-1.4464103636522998	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.2188936693983492	0.3371	0.6116832487309645	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyguanosine	DIRECT	0.1666666666666666	0.523	0.8587103773584907	17	0.240234375	0.3620338760504201	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	bc3e81a581c82f68	KEGG:C05512	UniProtKB:P00813	ADA	PDAC_paired51_mapping_v2	-1.145477696042027	0.0185546875	0.24766474184782608	11	20260922T112500Z_sop_v3_discovery	0.1263850353073802	0.5734	0.7718007604562738	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyinosine	DIRECT	-0.0216718266253869	0.9326	0.9803650306748466	18	0.6376953125	0.7393967200969828	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	1b89180890ed2b03	KEGG:C05512	UniProtKB:P49902	NT5C2	PDAC_paired51_mapping_v2	-1.145477696042027	0.0185546875	0.24766474184782608	11	20260922T112500Z_sop_v3_discovery	-0.2638450479355102	0.2506	0.5728566037735848	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2'-deoxyinosine	DIRECT	-0.0526315789473684	0.8336	0.9538629139072847	18	0.0068359375	0.0517990757042253	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	08aa7e3a9b4d226b	HMDB:HMDB11538	UniProtKB:Q8N2K0	ABHD12	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	0.3674670307287058	0.1056	0.3938715789473684	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	0.0238095238095238	0.9768	0.9931153846153846	8	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	2b5e4216eab26af1	HMDB:HMDB11538	UniProtKB:O95870	ABHD16A	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	-0.0379071252751717	0.8693	0.9182928571428571	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	0.3333333333333334	0.4295	0.85538	8	0.7001953125	0.7947364517405063	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7ad491a39cfd2e47	HMDB:HMDB11538	UniProtKB:Q9BV23	ABHD6	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	-0.3187292982320564	0.1562	0.48821217391304345	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	0.1904761904761905	0.6769	0.9096671814671814	8	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	33d5dd5921136cdb	HMDB:HMDB11538	UniProtKB:Q9Y4D2	DAGLA	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	0.1222311386423905	0.5893	0.7755100371747213	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	-0.261904761904762	0.5323	0.8587103773584907	8	0.0419921875	0.1255099826388888	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	ab9b4e9af0add418	HMDB:HMDB11538	UniProtKB:Q8NCG7	DAGLB	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	-0.1864411671697223	0.4188	0.6618535714285715	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	0.6666666666666669	0.0821	0.4944	8	0.365234375	0.4887962531094527	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	0f02afc713398cba	HMDB:HMDB11538	UniProtKB:Q99685	MGLL	PDAC_paired51_mapping_v2	-2.8527992103652084	0.009765625	0.1873779296875	11	20260922T112500Z_sop_v3_discovery	-0.48660371016496	0.0221	0.18193953488372094	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-linoleoylglycerol (2-monolinolein)	DIRECT	0.1428571428571428	0.7508	0.9170485714285714	8	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	6ecea1daf4dde8e6	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q8N2K0	ABHD12	PDAC_paired51_mapping_v2	-2.4045744466111545	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	0.3893033460135967	0.083	0.3497857142857143	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-oleoylglycerol (2-monoolein)	DIRECT	-0.0166666666666666	0.9815	0.9931153846153846	9	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	afbb37e6d5bbd77a	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:O95870	ABHD16A	PDAC_paired51_mapping_v2	-2.4045744466111545	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.0273447821599199	0.9042	0.9386709677419355	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-oleoylglycerol (2-monoolein)	DIRECT	0.0	1.0	1.0	9	0.7001953125	0.7947364517405063	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	4bd5f1d686d9465f	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q9BV23	ABHD6	PDAC_paired51_mapping_v2	-2.4045744466111545	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	-0.2813634164349655	0.2108	0.5446948905109489	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-oleoylglycerol (2-monoolein)	DIRECT	-0.0166666666666666	0.9814	0.9931153846153846	9	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	d0c4c0424a60cc22	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q6E213	AWAT2	PDAC_paired51_mapping_v2	-2.4045744466111545	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	0.2165994586877867	0.3522	0.6159251231527094	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-oleoylglycerol (2-monoolein)	DIRECT	0.2333333333333333	0.5629	0.866498275862069	9	0.0830078125	0.1860758463541666	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9900a0fb00e28347	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q9Y4D2	DAGLA	PDAC_paired51_mapping_v2	-2.4045744466111545	0.013671875	0.22090871710526316	11	20260922T112500Z_sop_v3_discovery	0.0928283394376229	0.6979	0.8460842465753424	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	2-oleoylglycerol (2-monoolein)	DIRECT	-0.0499999999999999	0.9125	0.9803650306748466	9	0.0419921875	0.1255099826388888	20260922T053500Z_internal_paired51_v2
