cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	relation_id	stable_gene_id	n_tumor_linked	same_cohort_postselection	B	bootstrap_total	bootstrap_valid	seed	p_method	rho	ci_method	family_n_planned	evidence_label
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	CYP4F2	author_patient	17	17	Spearman_rho	0.13480392156862744	-0.42467611438609526	0.6332207663145497	0.5936	0.8924190476190477	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:10511d2fb2642333	ccRCC3_FEATURE:10511d2fb2642333|CYP4F2	ENSG00000186115	17	True	9999	4000	4000	2310940604	9999_patient_permutations_plus1	0.13480392156862744	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	CYP4F2	author_patient	17	17	Spearman_rho	0.13480392156862744	-0.43317761822766127	0.6232997895595583	0.5984	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:10511d2fb2642333	ccRCC3_FEATURE:10511d2fb2642333|CYP4F2	ENSG00000186115	17	True	9999	4000	4000	2079857840	9999_patient_permutations_plus1	0.13480392156862744	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	CYP4F2	author_patient	17	17	Spearman_rho	0.13480392156862744	-0.42860683306779956	0.6327594539084209	0.5954	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:10511d2fb2642333	ccRCC3_FEATURE:10511d2fb2642333|CYP4F2	ENSG00000186115	17	True	9999	4000	4000	4106179660	9999_within_exact_author_treatment_permutations_plus1	0.13480392156862744	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00106	uracil	DPYD	author_patient	17	17	Spearman_rho	0.2769607843137255	-0.258178559791463	0.6894452693195687	0.2797	0.8211614457831325	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|DPYD	ENSG00000188641	17	True	9999	4000	4000	4148111213	9999_patient_permutations_plus1	0.2769607843137255	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00106	uracil	DPYD	author_patient	16	16	Spearman_rho	0.1323529411764706	-0.39975052521008403	0.5827278936910085	0.6283	0.8928464516129033	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|DPYD	ENSG00000188641	17	True	9999	4000	4000	4158554810	9999_patient_permutations_plus1	0.1323529411764706	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00106	uracil	DPYD	author_patient	17	17	Spearman_rho	0.2769607843137255	-0.22030748312192502	0.6847519265473346	0.293	0.8116225	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|DPYD	ENSG00000188641	17	True	9999	4000	4000	3596061745	9999_within_exact_author_treatment_permutations_plus1	0.2769607843137255	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00106	uracil	SLC29A2	author_patient	17	17	Spearman_rho	0.125	-0.42577771475777715	0.601498082380203	0.6286	0.893571974522293	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|SLC29A2	ENSG00000174669	17	True	9999	4000	4000	529115067	9999_patient_permutations_plus1	0.125	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00106	uracil	SLC29A2	author_patient	16	16	Spearman_rho	-0.05	-0.5282650467984875	0.4554049983936605	0.8555	0.9554103092783505	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|SLC29A2	ENSG00000174669	17	True	9999	4000	4000	1022713361	9999_patient_permutations_plus1	-0.05	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00106	uracil	SLC29A2	author_patient	17	17	Spearman_rho	0.125	-0.44446157007809284	0.5810836970074814	0.6276	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|SLC29A2	ENSG00000174669	17	True	9999	4000	4000	2454685690	9999_within_exact_author_treatment_permutations_plus1	0.125	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00106	uracil	UPP1	author_patient	17	17	Spearman_rho	-0.09803921568627451	-0.5325814774153074	0.4363585588060249	0.7081	0.9225134502923976	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP1	ENSG00000183696	17	True	9999	4000	4000	3840559374	9999_patient_permutations_plus1	-0.09803921568627451	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00106	uracil	UPP1	author_patient	16	16	Spearman_rho	-0.03235294117647059	-0.5211169304082	0.5352844100337892	0.9099	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP1	ENSG00000183696	17	True	9999	4000	4000	3369113119	9999_patient_permutations_plus1	-0.03235294117647059	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00106	uracil	UPP1	author_patient	17	17	Spearman_rho	-0.09803921568627451	-0.5387531634449105	0.42039800995024873	0.7097	0.912395930232558	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP1	ENSG00000183696	17	True	9999	4000	4000	4179721754	9999_within_exact_author_treatment_permutations_plus1	-0.09803921568627451	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00106	uracil	UPP2	author_patient	17	17	Spearman_rho	-0.18137254901960784	-0.6831844665018573	0.40002475247524766	0.4868	0.883505223880597	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP2	ENSG00000007001	17	True	9999	4000	4000	1277775550	9999_patient_permutations_plus1	-0.18137254901960784	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00106	uracil	UPP2	author_patient	16	16	Spearman_rho	-0.01764705882352941	-0.5572568841879209	0.5232526593845934	0.9507	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP2	ENSG00000007001	17	True	9999	4000	4000	1429080262	9999_patient_permutations_plus1	-0.01764705882352941	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00106	uracil	UPP2	author_patient	17	17	Spearman_rho	-0.18137254901960784	-0.6819904539058917	0.3992988906941132	0.4813	0.878432824427481	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:114ae5cf96c222d7	ccRCC3_FEATURE:114ae5cf96c222d7|UPP2	ENSG00000007001	17	True	9999	4000	4000	53810509	9999_within_exact_author_treatment_permutations_plus1	-0.18137254901960784	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00188	threonine	CNDP2	author_patient	17	17	Spearman_rho	-0.43137254901960786	-0.8118928003911503	0.15842566886961654	0.0867	0.6543521739130433	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|CNDP2	HGNC:24437	17	True	9999	4000	4000	1447970333	9999_patient_permutations_plus1	-0.43137254901960786	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00188	threonine	CNDP2	author_patient	17	17	Spearman_rho	-0.43137254901960786	-0.8074097222222223	0.17231889629049751	0.0847	0.5901677419354838	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|CNDP2	HGNC:24437	17	True	9999	4000	4000	171885469	9999_patient_permutations_plus1	-0.43137254901960786	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00188	threonine	CNDP2	author_patient	17	17	Spearman_rho	-0.43137254901960786	-0.8092023658326303	0.15453093689778816	0.0915	0.7221964285714286	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|CNDP2	HGNC:24437	17	True	9999	4000	4000	1126490092	9999_within_exact_author_treatment_permutations_plus1	-0.43137254901960786	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00188	threonine	SDS	author_patient	17	17	Spearman_rho	0.16911764705882354	-0.3593908981088839	0.66624549357028	0.5198	0.883505223880597	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDS	HGNC:10691	17	True	9999	4000	4000	3830386702	9999_patient_permutations_plus1	0.16911764705882354	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00188	threonine	SDS	author_patient	17	17	Spearman_rho	0.16911764705882354	-0.3656882665878528	0.6521739130434783	0.5126	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDS	HGNC:10691	17	True	9999	4000	4000	3152374980	9999_patient_permutations_plus1	0.16911764705882354	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00188	threonine	SDS	author_patient	17	17	Spearman_rho	0.16911764705882354	-0.32165638614235736	0.6404573105274458	0.5201	0.878432824427481	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDS	HGNC:10691	17	True	9999	4000	4000	3896090861	9999_within_exact_author_treatment_permutations_plus1	0.16911764705882354	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00188	threonine	SDSL	author_patient	17	17	Spearman_rho	0.007352941176470588	-0.522345297029703	0.5118658939250506	0.9816	0.9908	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDSL	HGNC:30404	17	True	9999	4000	4000	3702753819	9999_patient_permutations_plus1	0.007352941176470588	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00188	threonine	SDSL	author_patient	17	17	Spearman_rho	0.007352941176470588	-0.5328388179156687	0.5187255470678551	0.9807	0.9898	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDSL	HGNC:30404	17	True	9999	4000	4000	3148410711	9999_patient_permutations_plus1	0.007352941176470588	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00188	threonine	SDSL	author_patient	17	17	Spearman_rho	0.007352941176470588	-0.4857160515627759	0.45545692146854444	0.9807	0.9884	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SDSL	HGNC:30404	17	True	9999	4000	4000	2698186546	9999_within_exact_author_treatment_permutations_plus1	0.007352941176470588	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00188	threonine	SHMT1	author_patient	17	17	Spearman_rho	-0.5465686274509803	-0.8575133094645081	0.03154817873349421	0.0246	0.43520000000000003	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SHMT1	ENSG00000176974	17	True	9999	4000	4000	3139598434	9999_patient_permutations_plus1	-0.5465686274509803	pointwise_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00188	threonine	SHMT1	author_patient	17	17	Spearman_rho	-0.5465686274509803	-0.8539694108299719	-0.028577083150082862	0.0287	0.41328	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SHMT1	ENSG00000176974	17	True	9999	4000	4000	842932778	9999_patient_permutations_plus1	-0.5465686274509803	pointwise_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00188	threonine	SHMT1	author_patient	17	17	Spearman_rho	-0.5465686274509803	-0.8621179830356761	0.03613059076624893	0.0144	0.42266249999999994	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1e2126a6049b11ab	ccRCC3_FEATURE:1e2126a6049b11ab|SHMT1	ENSG00000176974	17	True	9999	4000	4000	3032134151	9999_within_exact_author_treatment_permutations_plus1	-0.5465686274509803	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C02918	1-methylnicotinamide	AOX1	author_patient	17	17	Spearman_rho	-0.012254901960784314	-0.5332661630312191	0.4897536945812808	0.9682	0.990612037037037	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|AOX1	ENSG00000138356	17	True	9999	4000	4000	1557779980	9999_patient_permutations_plus1	-0.012254901960784314	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C02918	1-methylnicotinamide	AOX1	author_patient	17	17	Spearman_rho	-0.012254901960784314	-0.5325291458852868	0.5068170715252802	0.9684	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|AOX1	ENSG00000138356	17	True	9999	4000	4000	2538991957	9999_patient_permutations_plus1	-0.012254901960784314	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C02918	1-methylnicotinamide	AOX1	author_patient	17	17	Spearman_rho	-0.012254901960784314	-0.4696897517095782	0.47957000625713136	0.9674	0.9884	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|AOX1	ENSG00000138356	17	True	9999	4000	4000	842077853	9999_within_exact_author_treatment_permutations_plus1	-0.012254901960784314	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C02918	1-methylnicotinamide	NNMT	author_patient	17	17	Spearman_rho	0.38235294117647056	-0.16066960673061714	0.8116539070263904	0.1306	0.6543521739130433	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|NNMT	ENSG00000166741	17	True	9999	4000	4000	1804264688	9999_patient_permutations_plus1	0.38235294117647056	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C02918	1-methylnicotinamide	NNMT	author_patient	17	17	Spearman_rho	0.38235294117647056	-0.17516618580942583	0.8100295031055902	0.1316	0.6162893617021277	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|NNMT	ENSG00000166741	17	True	9999	4000	4000	721440550	9999_patient_permutations_plus1	0.38235294117647056	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C02918	1-methylnicotinamide	NNMT	author_patient	17	17	Spearman_rho	0.38235294117647056	-0.12739020441206234	0.8037509692972692	0.1283	0.7382452380952381	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|NNMT	ENSG00000166741	17	True	9999	4000	4000	2369041299	9999_within_exact_author_treatment_permutations_plus1	0.38235294117647056	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C02918	1-methylnicotinamide	SLC22A2	author_patient	17	17	Spearman_rho	-0.49264705882352944	-0.8310611408227117	0.02769165305435385	0.0489	0.5687842105263158	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|SLC22A2	ENSG00000112499	17	True	9999	4000	4000	2096839809	9999_patient_permutations_plus1	-0.49264705882352944	pointwise_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C02918	1-methylnicotinamide	SLC22A2	author_patient	17	17	Spearman_rho	-0.49264705882352944	-0.8279355316565373	0.033896449557126423	0.0471	0.52488	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|SLC22A2	ENSG00000112499	17	True	9999	4000	4000	2771137240	9999_patient_permutations_plus1	-0.49264705882352944	pointwise_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C02918	1-methylnicotinamide	SLC22A2	author_patient	17	17	Spearman_rho	-0.49264705882352944	-0.829021375464684	0.0025122916416837676	0.0474	0.5734368421052631	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	ccRCC3_FEATURE:1eff6e271ee2dfb3|SLC22A2	ENSG00000112499	17	True	9999	4000	4000	2045204404	9999_within_exact_author_treatment_permutations_plus1	-0.49264705882352944	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C12270	N-acetyl-aspartyl-glutamate (NAAG)	FOLH1	author_patient	17	17	Spearman_rho	-0.2688090545156861	-0.6624478085155046	0.21001110321923838	0.2952	0.8211614457831325	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:21705b2bca753164	ccRCC3_FEATURE:21705b2bca753164|FOLH1	ENSG00000086205	17	True	9999	4000	4000	1230043820	9999_patient_permutations_plus1	-0.2688090545156861	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C12270	N-acetyl-aspartyl-glutamate (NAAG)	FOLH1	author_patient	2	2	Spearman_rho	NA	NA	NA	NA	NA	REL_TUMOR_AVAILABLE	216.0	NOT_EVALUABLE	fewer_than8_patients_or_constant_variable	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:21705b2bca753164	ccRCC3_FEATURE:21705b2bca753164|FOLH1	ENSG00000086205	17	True	9999	4000	0	508427962	9999_patient_permutations_plus1	NA	NA	221.0	NOT_EVALUABLE
