gene	module	kME	rank_in_module	Pal_kME
RBPJ	black	0.389106055407845	197	0.271659907741245
KCTD3	brown	0.569256865743232	99	0.464273522119613
ENOSF1	brown	0.399921933485446	361	0.223913209572462
KLHDC9	turquoise	0.588359790578101	202	0.393070113966194
ROGDI	turquoise	0.365330761778916	606	0.498883201223992
USP22	yellow	0.434376732517635	247	0.378019174271809
GSS	blue	0.328447308606853	572	0.190508174846953
SYTL2	turquoise	0.622058695833663	156	0.364015985236337
NSL1	grey	NA	NA	NA
FURIN	grey	NA	NA	NA
CNOT4	grey	NA	NA	NA
TSPAN5	black	0.518014031671323	101	0.315708891440677
CCNB1IP1	purple	0.391803623382627	135	0.251079679425026
SMYD3	grey	NA	NA	NA
TAF10	grey	NA	NA	NA
NOB1	green	0.50751331253228	158	0.291293769589313
TEX30	greenyellow	0.696703044765591	28	0.609096908723393
ZMYM2	grey	NA	NA	NA
FN3K	tan	0.562028709810862	44	-0.0842960841052622
WEE1	yellow	0.72290609366193	27	0.542269627656616
C8orf33	red	0.422194346006282	185	0.115219087486388
PPP1R16A	grey	NA	NA	NA
ZNF217	brown	0.595213693435383	73	0.443817427943309
NUTM2B-AS1	grey	NA	NA	NA
TMSB15A	greenyellow	0.47747080553575	109	0.47513687619284
POP4	blue	0.543192042363857	189	0.344814468060694
IMPA2	greenyellow	0.60050827230642	48	0.59723087036255
B3GNT2	brown	0.393483184027447	366	0.248011636050627
SNRNP200	grey	NA	NA	NA
SLC35C2	grey	NA	NA	NA
CLMN	brown	0.656930670057095	37	0.290807252762573
SMAD2	grey	NA	NA	NA
SLC20A1	yellow	0.422661769958378	256	0.320165631727076
GOT1	green	0.417529472019156	259	0.361741185980392
PPP2R5E	grey	NA	NA	NA
TOLLIP	grey	NA	NA	NA
MMAB	red	0.325405970574207	241	0.361691907629678
VEZT	turquoise	0.480580612074269	356	0.385757278637523
UBA3	blue	0.405519944630706	444	0.398848955054632
ZNF800	yellow	0.587165358377474	103	0.367633992812764
ATOSA	brown	0.739931490983015	7	0.571260180265517
KCNK15	turquoise	0.647934004330441	116	0.310291676964416
DR1	grey	NA	NA	NA
BATF	turquoise	0.517192979552942	288	0.444248263706466
SEC22C	brown	0.391239446850671	371	0.341048816630401
CRLS1	pink	0.334542180798404	206	0.359524553727489
ZSWIM7	grey	NA	NA	NA
C22orf39	red	0.398942174941452	194	0.235757668219753
ZMPSTE24	grey	NA	NA	NA
SURF2	grey	NA	NA	NA
RNF126	green	0.434167733492105	250	0.190704963895805
INTS6	yellow	0.498895240990834	181	0.583237884480111
KATNBL1	grey	NA	NA	NA
PDLIM7	grey	NA	NA	NA
HSPA14	green	0.501206355766811	172	NA
XAB2	turquoise	0.59625658864085	188	0.501350757500439
STX8	red	0.427425750862893	179	0.141113565856419
YES1	salmon	0.465139448974236	79	0.364917358818728
DUSP2	grey	NA	NA	NA
ABLIM1	brown	0.480403154736067	222	0.280904134714574
ABI2	grey	NA	NA	NA
ST8SIA6-AS1	green	0.38652663844719	280	0.00710478899594139
SRRT	grey	NA	NA	NA
CD2AP	brown	0.515796097909392	171	0.289966702569039
CREM	blue	0.427228202251916	394	0.304315403353044
TXNRD1	green	0.490592156475192	191	0.250754923907083
UBALD1	tan	0.38101674761527	112	0.210367255051706
RPP38	blue	0.581524329652284	137	0.239084302779266
ABHD5	yellow	0.399804403590934	269	0.342232533744908
FBXO2	midnightblue	0.378653094209843	44	0.152416395525752
GTF2F2	blue	0.451380646261058	343	0.306533019217626
NDUFAF2	blue	0.306238519961567	594	-0.00478831101677409
LCN2	lightcyan	0.529697384246934	9	0.411914861235226
AZI2	grey	NA	NA	NA
ACOT8	grey	NA	NA	NA
RAB27B	brown	0.65804127992013	36	0.532125995606536
PTPN2	green	0.362191000751589	290	0.180777850323585
HDHD3	yellow	0.323123191636143	301	0.0689411718622102
CCND3	blue	0.45410415048311	338	0.264740114124848
SIL1	turquoise	0.504331945570035	304	0.165605394925515
PLOD2	red	0.464240201047103	157	0.11672798020176
PPID	blue	0.437560940734144	365	0.400966572707665
YKT6	grey	NA	NA	NA
GAR1	pink	0.414968574691452	173	0.308130350201562
TIA1	grey	NA	NA	NA
SLC2A4RG	grey	NA	NA	NA
ARL6IP6	turquoise	0.378617336728774	581	-0.0348400267351601
LUC7L	turquoise	0.427914295889881	466	0.247940981324641
MT1F	grey	NA	NA	NA
LINC01315	green	0.407445185465634	264	0.309979891837792
RMND1	turquoise	0.524723212863367	282	0.426261454172957
LETMD1	purple	0.354943994682934	144	0.227224381816202
NCK1	grey	NA	NA	NA
FUBP1	grey	NA	NA	NA
CUL5	grey	NA	NA	NA
PHYH	blue	0.435339798057175	374	0.393274398056338
DIABLO	tan	0.702095581595205	13	NA
TTYH1	grey	NA	NA	NA
PMP22	brown	0.520703982706027	165	0.160030218322863
FBXL5	magenta	0.533842887059933	76	0.143257511084112
PNO1	blue	0.436136949450693	371	0.493325984596243
GMNN	greenyellow	0.708129873349498	25	0.487233695532376
ARL5B	yellow	0.58544247573216	104	0.409588240097776
KHDC4	brown	0.520726470039505	164	0.342712896459713
TNIP1	grey	NA	NA	NA
ZNF106	grey	NA	NA	NA
DDX49	purple	0.321768037648143	159	-0.103870881205263
SLC35A3	magenta	0.515148752044771	92	-0.123106821497877
VCF2	pink	0.415269076033061	171	0.423325103026666
TLN1	grey	NA	NA	NA
STYXL1	grey	NA	NA	NA
ARMC1	grey	NA	NA	NA
CLASRP	grey	NA	NA	NA
GSTO2	turquoise	0.397354213603593	539	0.180184382888185
FGFR1OP2	grey	NA	NA	NA
SLC30A5	turquoise	0.350956539209236	640	0.11576785459354
LPCAT3	grey	NA	NA	NA
RNASEH2B	green	0.403908714357613	272	0.297688961080493
RARA	turquoise	0.742273419183349	32	0.307669406761718
GDAP1	turquoise	0.493923954404336	321	0.120669969221545
LMBRD1	turquoise	0.332076710445773	679	0.226599182547038
PCOLCE	turquoise	0.387974793890302	557	-0.0178375060598242
SPTAN1	yellow	0.535552382102998	144	0.45651433255459
GCLM	blue	0.301681868150285	598	0.367785685196484
UFL1	grey	NA	NA	NA
STT3A	grey	NA	NA	NA
SPATS2	grey	NA	NA	NA
CAND1	turquoise	0.369518892242492	598	0.0888250466106669
HPN	turquoise	0.684887812943657	67	0.325843861669002
SCFD1	pink	0.395749974162149	180	0.358130710931516
THOC3	greenyellow	0.462101944376954	116	0.220143868362119
PRPF8	brown	0.447998998734866	276	0.276928640345382
CZIB	grey	NA	NA	NA
PACSIN3	green	0.496564472141137	179	0.233916056266609
SAMM50	purple	0.410810236073102	130	-0.0204139023567848
GTF2E2	grey	NA	NA	NA
SIRT7	pink	0.526615550816752	108	0.240158865164403
MAP3K20	grey	NA	NA	NA
FRZB	grey	NA	NA	NA
CCL5	grey	NA	NA	NA
THAP4	grey	NA	NA	NA
IL17RC	grey	NA	NA	NA
FUNDC1	pink	0.595276516309833	82	0.363332727724579
MRPL2	blue	0.575754324824347	144	0.400293903804597
KIAA1217	yellow	0.510931882737828	166	0.330646002732491
RGCC	salmon	0.60209073978877	33	0.52399902833109
VAPB	grey	NA	NA	NA
COPRS	pink	0.438540704793593	159	0.306966304150316
PSMB10	green	0.40466904101171	269	0.118372255765018
HOOK3	yellow	0.519981170871472	159	0.290354597653816
SLC5A6	salmon	0.478831599514885	75	0.176455520162149
ACLY	grey	NA	NA	NA
YY1AP1	yellow	0.442429115882093	238	0.314495745598456
RALGPS2	turquoise	0.658815360200072	103	0.548247889020565
COASY	grey	NA	NA	NA
BNIP2	grey	NA	NA	NA
MIER1	grey	NA	NA	NA
CBX5	greenyellow	0.473688398338156	112	0.294125712779325
COMMD5	grey	NA	NA	NA
R3HDM4	grey	NA	NA	NA
STT3B	brown	0.511053405574737	178	0.396825747744208
C5orf24	turquoise	0.381557915134196	575	0.216453024688825
SCAMP4	brown	0.532703733114964	146	0.414101793880395
DCAF8	turquoise	0.495932373918452	317	0.193706159213025
SQOR	pink	0.579937012776012	86	0.428869560494733
ZDHHC6	grey	NA	NA	NA
AATF	grey	NA	NA	NA
MRFAP1L1	turquoise	0.529594207261454	272	0.28831304036172
BCAT2	grey	NA	NA	NA
LGMN	grey	NA	NA	NA
ARFGAP2	grey	NA	NA	NA
KDM5A	grey	NA	NA	NA
CHMP1A	green	0.409937499746409	262	0.281320671621313
COX19	pink	0.355922899526063	200	0.0587475692091708
PCF11	grey	NA	NA	NA
ATP2A2	yellow	0.607958172952419	81	0.313712921745951
USP34	grey	NA	NA	NA
AKT1	brown	0.569685788880121	98	0.388267749720271
GPR108	black	0.528136992351676	89	0.298334337254999
TSPAN4	grey	NA	NA	NA
SHOC2	turquoise	0.378541641427363	582	0.463891996592479
IGFBP2	turquoise	0.447259989469682	423	0.212649479142047
ATXN7L3B	grey	NA	NA	NA
TUBGCP2	grey	NA	NA	NA
ABCD3	turquoise	0.390626188647924	550	0.519671843100941
NDUFA9	pink	0.817380723680557	20	0.468968307733919
SLC44A2	grey	NA	NA	NA
STX5	grey	NA	NA	NA
SERPINA1	turquoise	0.328356447435292	684	0.326513041045444
IL13RA1	salmon	-0.12216079227628	127	0.0178473358804104
C11orf24	tan	0.427419713708505	94	0.337528414752719
LOXL1	grey	NA	NA	NA
NSD1	grey	NA	NA	NA
RASEF	brown	0.511493231301598	176	0.508917851145993
BOLA1	grey	NA	NA	NA
GAA	turquoise	0.542509466833888	247	0.0481650502545697
GADD45A	grey	NA	NA	NA
MFAP2	salmon	0.548026979821091	57	0.48254542776067
ENSG00000283103	red	0.370698592171769	216	0.0873560404971741
HIPK2	grey	NA	NA	NA
NOL3	cyan	0.422075487998482	45	0.376037697331651
ZFAND3	tan	0.34327506153731	130	0.296076897606631
CXADR	grey	NA	NA	NA
TMEM25	brown	0.645044348708402	42	0.413540115238393
MIX23	grey	NA	NA	NA
SLC19A2	yellow	0.59552958783008	89	0.196621920483341
UBN1	grey	NA	NA	NA
BAG5	grey	NA	NA	NA
JMJD4	blue	0.395872731416525	464	0.391470179600521
AP2B1	turquoise	0.554063298860522	235	0.39368930887366
CSNK1E	grey	NA	NA	NA
CXCL3	grey	NA	NA	NA
LTA4H	grey	NA	NA	NA
CRAT	turquoise	0.476841049199508	365	0.266097051675403
PRRC1	black	0.453688311837038	151	0.480199154244284
MBNL1	grey	NA	NA	NA
RELB	grey	NA	NA	NA
ALG13	grey	NA	NA	NA
APOO	grey	NA	NA	NA
SEC23B	grey	NA	NA	NA
LRIF1	grey	NA	NA	NA
TMEM41A	brown	0.561330469065432	105	0.173611538787938
IRF3	grey	NA	NA	NA
DEDD2	yellow	0.420854235067967	259	0.345242496851892
CDC5L	blue	0.41737011389493	417	0.451487181971083
LLGL2	pink	0.373850586986384	195	0.219709159927337
RFC2	greenyellow	0.565920721621834	67	0.471757101770415
ATP6AP1-DT	magenta	0.632298050398657	38	NA
FOSL2	yellow	0.59139219216375	95	0.506238392347539
MRPL50	red	0.581156431050845	85	0.408398157954768
RIC8A	grey	NA	NA	NA
HNMT	turquoise	0.480073528863823	357	0.376845903255067
ZNF91	turquoise	0.673443676899426	81	0.334467206894374
YIPF5	grey	NA	NA	NA
MOB4	pink	0.651801240946712	58	0.380891260460838
SVBP	grey	NA	NA	NA
GBP1	salmon	0.568306783363909	48	0.51430014675245
PYM1	grey	NA	NA	NA
ADPRS	green	0.553841255077407	110	0.515831977169801
TMEM11	grey	NA	NA	NA
HEXIM1	yellow	0.455717460532093	225	0.301945735410054
ARCN1	brown	0.439394150569503	299	0.326013443453401
FMC1	pink	0.545102070765979	96	0.205535098225731
MRPL23	pink	0.735160433868323	34	-0.0444950482870305
CCNO	brown	0.495490715469578	200	0.358297192251627
KLF3	grey	NA	NA	NA
NMI	green	0.504727777931985	164	0.526665418046645
ICMT	grey	NA	NA	NA
TMEM33	pink	0.395975947234967	179	0.230550353579438
TIFA	grey	NA	NA	NA
EIF4EBP3	tan	0.381627321806575	111	-0.241915667167061
COSMOC	purple	0.347459321589157	146	0.117142520331205
THEM6	grey	NA	NA	NA
SHTN1	brown	0.464912546618845	244	0.412116601463357
GNPNAT1	grey	NA	NA	NA
CCPG1	turquoise	0.492326668521515	330	0.151571585289009
PGRMC2	pink	0.559568925588938	93	0.324529032253733
RIDA	red	0.592075228720807	78	0.420183726857339
TSKU	grey	NA	NA	NA
CDKN3	greenyellow	0.763645460628531	13	0.63519600781644
CMSS1	greenyellow	0.555281884229753	72	0.231415093148309
TOR3A	black	0.386114583877567	200	0.286966642628749
SMYD2	blue	0.354857208719858	538	0.397167626556662
PMF1	pink	0.839466796763759	13	0.302044460020681
LZIC	grey	NA	NA	NA
KPNA4	grey	NA	NA	NA
SPAG9	yellow	0.520388419477327	158	0.35203677804648
SDC2	midnightblue	0.390601782315512	43	0.227215420803466
HOXA9	grey	NA	NA	NA
SF3A1	tan	0.466157583952445	78	0.199954609821474
CHRAC1	grey	NA	NA	NA
GLA	yellow	0.512520033498487	164	0.245800918545438
ATP2C1	grey	NA	NA	NA
IFT27	magenta	0.403904492236212	152	0.178881427645465
ECE2	green	0.494057487026958	183	0.0534802431990268
PRR15L	brown	0.553630771618231	117	0.255311398339207
CDC42EP3	grey	NA	NA	NA
GOLT1B	grey	NA	NA	NA
OARD1	grey	NA	NA	NA
SEZ6L2	brown	0.499787051387519	195	0.404569150937559
FARSB	blue	0.623676855937446	100	0.43645555665961
USP48	grey	NA	NA	NA
MYLIP	yellow	0.428511906960394	251	0.351433997298976
THAP7	grey	NA	NA	NA
LPGAT1	yellow	0.39313617266927	273	0.297643406424387
HLTF	grey	NA	NA	NA
ING4	grey	NA	NA	NA
PSCA	grey	NA	NA	NA
DAPK3	yellow	0.357461836161371	291	0.385530424520749
NAPRT	red	0.355934510800031	221	0.0631386984529094
DHRS4	tan	0.532424062221283	53	0.274513930372659
STK4	grey	NA	NA	NA
SBNO1	blue	0.448994074860365	347	0.167542677863679
STXBP2	pink	0.604576078044627	74	0.0940779723014715
ECI1	grey	NA	NA	NA
RIPK2	grey	NA	NA	NA
ATF6	grey	NA	NA	NA
SYNE4	turquoise	0.475619211503659	371	0.337040354498601
HDHD5	green	0.375866288406529	285	0.315090144621935
INTS10	grey	NA	NA	NA
AHR	yellow	0.506381241639324	171	0.436674378116086
SMAGP	green	0.552599047476018	111	0.448444676087187
SULT1A1	turquoise	0.640852584646757	130	0.446049878379838
TNRC6B	grey	NA	NA	NA
CHD6	turquoise	0.492242218715364	331	0.177110588612666
TRAPPC2B	black	0.66945721386439	22	0.352693745640018
TCERG1	grey	NA	NA	NA
CYB561A3	grey	NA	NA	NA
MAP2K3	purple	0.341905283122937	149	0.118374773470767
BSDC1	grey	NA	NA	NA
TOMM70	grey	NA	NA	NA
PCYOX1	grey	NA	NA	NA
ARFGAP3	grey	NA	NA	NA
TCEAL1	turquoise	0.628572299371628	149	0.534511967784701
TMEM69	grey	NA	NA	NA
CPEB4	turquoise	0.708439176860292	58	0.567663144635454
SAFB	grey	NA	NA	NA
TVP23B	grey	NA	NA	NA
RBFA	tan	0.404651262803298	101	0.2689525225531
TMEM54	grey	NA	NA	NA
ASF1A	blue	0.718242692960314	28	0.502337891432817
MRPS28	magenta	0.444575406115625	131	0.256081441891309
CYP51A1	tan	0.644440279792167	22	-0.104736048705171
PHKG2	grey	NA	NA	NA
MRPL49	blue	0.518955795430093	229	0.23258447565617
KIN	blue	0.41538092426062	421	0.338324461511192
ARMCX6	brown	0.453538924062808	264	0.121159074583707
ARFRP1	black	0.393261245711274	195	0.274323604098224
GMPR2	black	0.464760413293067	141	0.297164298191081
SYNGR1	pink	0.461528134370301	145	0.313100865239935
PRKCI	grey	NA	NA	NA
CCSER2	grey	NA	NA	NA
FBXO22	blue	0.33797568121384	557	0.342969441784863
ZDHHC24	turquoise	0.473785749083277	376	0.32321733031426
MAP3K1	turquoise	0.521535211360147	284	0.602755308343323
BCAS4	turquoise	0.680395797629563	70	0.398533815869863
FNDC3B	grey	NA	NA	NA
OCEL1	turquoise	0.576258416883301	216	0.289946888368613
TM2D2	black	0.508945161900161	107	0.380187054593976
FKBP11	grey	NA	NA	NA
PCID2	blue	0.548102987766444	181	0.392559242368069
CYP1B1	grey	NA	NA	NA
CEP350	yellow	0.567805929911203	119	0.311038366714105
DENND10	grey	NA	NA	NA
H2BC12	tan	0.586141962633491	37	-0.225699605007497
LRBA	turquoise	0.625863739215749	153	0.475149776263493
NFYC	blue	0.324021137704437	575	0.248506103701001
PRPS2	grey	NA	NA	NA
GABPB1	grey	NA	NA	NA
CCNB2	greenyellow	0.610893054614867	46	0.570959861758834
MXD1	yellow	0.58128086447302	107	0.389804791852504
NUP58	yellow	0.563258384456637	123	0.400219951447226
RRP1B	green	0.556778189292605	107	0.352994955233397
CISH	brown	0.489621997513588	203	0.474337918672211
PIP5K1A	yellow	0.649890827460968	57	0.348867134262424
STK16	tan	0.446357361949334	83	0.0547825793773487
PPHLN1	grey	NA	NA	NA
TMEM223	grey	NA	NA	NA
MUC20-OT1	grey	NA	NA	NA
BOP1	green	0.450756080590054	234	0.413957570288988
GEMIN7	red	0.388311001304766	200	0.271048455164969
ZNF326	grey	NA	NA	NA
SMC5	grey	NA	NA	NA
ZDHHC16	grey	NA	NA	NA
UNG	green	0.363540659732415	289	0.388312113635576
CCDC14	grey	NA	NA	NA
UBE2G2	grey	NA	NA	NA
YIPF1	brown	0.43758828612967	303	0.441782744644511
SCRN2	magenta	0.506803627508828	98	0.140234106314145
DNAJA3	grey	NA	NA	NA
PRKAG1	blue	0.414601445670537	424	0.236805222544585
CASP6	red	0.332759304482971	239	0.200078412519001
AKT2	turquoise	0.345989727736487	653	0.257833411694245
SSBP4	turquoise	0.338563837286258	666	0.239619322695761
CCDC137	black	0.421570937377559	178	0.17764884681512
THUMPD3	black	0.409020220343037	184	0.288992879939052
RAD51C	turquoise	0.309948141652697	722	-0.1046500161495
VTA1	blue	0.588112537808129	128	0.421611864297984
ATAD2	greenyellow	0.438916020228344	133	0.609322392827852
MGAT4A	brown	0.579580792912731	84	0.473612731544544
SLMAP	grey	NA	NA	NA
MYO1C	yellow	0.587480363039022	102	0.345731292457544
HNRNPH2	pink	0.42981403463547	163	0.237733764483514
RNF141	grey	NA	NA	NA
SHKBP1	blue	0.435253764527076	375	0.219513474526859
UPP1	salmon	0.634511479091653	22	0.273093380184708
PUM1	yellow	0.602479720906094	85	0.3583144295291
LENG8	turquoise	0.533341280843459	267	0.334368456024615
PEX16	grey	NA	NA	NA
ZNF146	red	0.412972579489712	188	0.19590074990544
C1orf56	pink	0.544567221325172	98	-0.029918366931903
PPIL4	blue	0.424408572358377	402	0.433146747388918
TBC1D7	blue	0.550078765792523	177	0.514763280085338
CRELD1	turquoise	0.476293929573435	368	0.100389366331399
TMEM97	grey	NA	NA	NA
RNF139	turquoise	0.495731714565322	319	-0.0610357579543718
PPME1	grey	NA	NA	NA
TAF11	blue	0.500332771482309	263	0.269761016143893
WAPL	grey	NA	NA	NA
ID1	salmon	0.365268036700044	114	0.579199954163994
CDKN2AIPNL	magenta	0.404279816361732	151	0.227446210470066
NCKAP1	grey	NA	NA	NA
BCL10	yellow	0.32251150410589	302	0.438864460743156
HSD17B4	turquoise	0.488107393435116	342	0.169729592683629
EFNA4	grey	NA	NA	NA
NGDN	grey	NA	NA	NA
KIAA1191	turquoise	0.382287869616115	573	0.0854243946027359
VEZF1	turquoise	0.438717582408411	439	0.198810951853975
LINC01285	grey	NA	NA	NA
DICER1	brown	0.658790641039459	35	0.478619928296039
MED24	grey	NA	NA	NA
PNP	grey	NA	NA	NA
ACAA2	greenyellow	0.416353425501691	141	0.278287383533488
CINP	grey	NA	NA	NA
DDX52	blue	0.481780524888871	285	0.0573395754921682
PSMD10	grey	NA	NA	NA
VPS4A	green	0.570534751967147	98	0.256759596719466
NDFIP2	pink	0.428081765918375	166	0.27094638012495
TESMIN	turquoise	0.379170341914477	579	0.378016174093684
GMCL1	grey	NA	NA	NA
PLIN2	salmon	0.583992433860068	44	0.609771300120062
WDR74	green	0.494536130679256	182	0.104871267404755
GRAMD1A	turquoise	0.458714263145414	407	0.165806293310544
KCNE4	turquoise	0.452965421473604	413	0.423916055782764
SYTL1	brown	0.540839051198229	139	0.333147373718683
MAT2B	magenta	0.507259040063288	97	-0.113903247519233
LRRC47	grey	NA	NA	NA
IQCK	turquoise	0.55102755186524	238	0.273891456894326
NKAP	grey	NA	NA	NA
ABT1	blue	0.568691597113316	155	0.33065554143472
LRRC42	green	0.476663872880778	203	0.507255041060053
TACC2	grey	NA	NA	NA
NTAN1	red	0.365870881637038	217	0.400462901584197
HAPSTR1	brown	0.575116741262108	89	0.500480074680387
RCC1	green	0.462967858455437	221	0.400178522776677
COMMD9	green	0.467800398612395	216	0.138470087957167
FRG1	blue	0.336652770573176	560	0.0313308161096757
SNX4	black	0.343175556199669	221	0.430616348216909
DUSP14	turquoise	0.322526305648175	699	-0.0334814839750057
TRADD	grey	NA	NA	NA
GOT2	grey	NA	NA	NA
SORBS2	brown	0.37633312444537	389	0.170768015598166
DTWD1	grey	NA	NA	NA
PARP9	turquoise	0.371705444325506	594	0.233695263440648
HID1	turquoise	0.646172026537459	118	0.350871189761953
CNFN	grey	NA	NA	NA
NAALADL2	brown	0.548372920021582	124	0.274774050188609
NCSTN	black	0.523712869722008	93	0.320832778082775
GNL1	grey	NA	NA	NA
LRIG1	brown	0.577261167222838	87	0.525932417482341
TPX2	greenyellow	0.693611507997422	29	0.613291565512129
SNAP47	grey	NA	NA	NA
CMTM7	salmon	0.629643751291546	23	0.488333672966573
TTC19	grey	NA	NA	NA
AIDA	grey	NA	NA	NA
C19orf25	brown	0.412876114110558	343	0.259968369740033
PLTP	grey	NA	NA	NA
PAWR	brown	0.427136520313549	317	0.267056622445498
RFK	pink	0.392572814945412	181	0.384026610315547
GTF2B	grey	NA	NA	NA
BSPRY	cyan	0.547609046885327	26	0.385635217758409
FAM3A	grey	NA	NA	NA
PEX13	grey	NA	NA	NA
MIIP	green	0.502608506711869	170	0.332165732456732
UBE2Q2	grey	NA	NA	NA
ILF3-DT	grey	NA	NA	NA
SMARCC2	turquoise	0.417650026209394	499	0.266521274720014
CTBS	grey	NA	NA	NA
LINC00993	turquoise	0.533408435189687	266	NA
HMGXB4	grey	NA	NA	NA
EFCAB14	brown	0.46784014667816	237	0.438080061521596
CSE1L	blue	0.370804013325139	517	0.35837186894222
PDE4B	grey	NA	NA	NA
EIF4EBP2	grey	NA	NA	NA
RBM6	brown	0.42551529503465	321	0.38566347305912
PLOD3	grey	NA	NA	NA
HAUS1	blue	0.506183344439941	251	0.456822743308034
SMNDC1	tan	0.410042410686703	98	0.246535280425802
RELA	grey	NA	NA	NA
JMJD6	magenta	0.402329088586447	153	-0.143077389169878
TERF1	pink	0.467020515459863	141	0.376001970980204
DNAAF2	grey	NA	NA	NA
TTC39C	grey	NA	NA	NA
SLC22A18	turquoise	0.630648200868942	145	0.441463804339501
ZNF581	grey	NA	NA	NA
LINC01133	grey	NA	NA	NA
EIF2B5	grey	NA	NA	NA
CCDC117	grey	NA	NA	NA
OPN3	grey	NA	NA	NA
SMUG1	pink	0.501860479909922	123	0.167866901325467
DYNC2I1	turquoise	0.422473407344555	484	0.267170222926994
CYFIP1	grey	NA	NA	NA
ZNF664	brown	0.472811191817739	230	0.506349529055513
RCAN1	grey	NA	NA	NA
TBRG4	blue	0.499492270113346	264	0.297893686317265
HUWE1	grey	NA	NA	NA
C1GALT1	salmon	0.525069963857485	68	0.372820607397361
HDDC3	grey	NA	NA	NA
PLPBP	magenta	0.473507291050509	117	0.111585815977781
SLC30A9	grey	NA	NA	NA
ARL2	pink	0.82427059397099	18	0.168361038206861
ATPAF1	blue	0.448377000581408	348	0.417445448616365
SCAMP1	turquoise	0.58397100218922	211	0.416517820857492
ALDH3A2	grey	NA	NA	NA
CDC40	grey	NA	NA	NA
IMPACT	grey	NA	NA	NA
PXMP4	brown	0.367745805562582	400	0.174466988389898
SREK1IP1	turquoise	0.413372047541786	508	0.301579880872532
IFI27L2	midnightblue	0.467096804674885	35	0.21198745236651
FAM241A	brown	0.628901150137301	50	0.470930992402553
MX1	midnightblue	0.652077196334699	17	0.506911304805391
TTC17	turquoise	0.478315873697861	362	0.372151852814789
MAST4	turquoise	0.529578033282107	273	0.517689159787105
NAT9	turquoise	0.364113982452809	611	0.0153836797018444
SLC7A5	grey	NA	NA	NA
TMEM222	grey	NA	NA	NA
USB1	green	0.699949842599133	25	0.507005534826071
WDR18	blue	0.53796666217269	196	0.284649977294313
USP47	grey	NA	NA	NA
POLR2B	grey	NA	NA	NA
TCTN1	turquoise	0.615179121907057	164	0.296046213345554
DCTN1	grey	NA	NA	NA
ZNF131	brown	0.384222711575984	379	0.335279850652655
COQ10B	turquoise	0.33545943295833	672	0.206928472987461
IPO5	grey	NA	NA	NA
POLR3GL	turquoise	0.303587898659044	736	0.0543315298970817
IARS1	grey	NA	NA	NA
ILVBL	grey	NA	NA	NA
COBL	brown	0.401792408907427	359	0.266413239621118
USP39	green	0.482297354322957	197	0.378382020192877
OGFR	grey	NA	NA	NA
