cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	original_effect	original_q	n_metabolite_finite	n_rna_finite	n_metabolite_unique	n_rna_unique	biochemical_disposition	input_coverage	patient_identity	ready_for_patient_testing
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00170	5-methylthioadenosine (MTA)	SRM	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6723	0.794416000324265	0.00110684292910678	37	37	33	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00345	6-phosphogluconate	H6PD	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9563	-0.641702243769376	0.0291207682154118	37	37	36	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00345	6-phosphogluconate	IDNK	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:414328	-0.641702243769376	0.0291207682154118	37	37	36	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00345	6-phosphogluconate	PGD	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5226	-0.641702243769376	0.0291207682154118	37	37	36	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00345	6-phosphogluconate	PGLS	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:25796	-0.641702243769376	0.0291207682154118	37	37	36	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C04501	N-Acetylglucosamine 1-phosphate	PGM3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5238	0.651874150570456	0.0233237692703757	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C04501	N-Acetylglucosamine 1-phosphate	UAP1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6675	0.651874150570456	0.0233237692703757	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C04501	N-Acetylglucosamine 1-phosphate	UAP1L1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:91373	0.651874150570456	0.0233237692703757	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	ABCC5	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10057	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	ASPA	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:443	-1.60890842089475	4.01049322955914e-08	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	FOLH1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2346	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	NAT8L	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:339983	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	RIMKLA	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:284716	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	RIMKLB	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:57494	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C01042	N-acetylaspartate (NAA)	SLC13A3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64849	-1.60890842089475	4.01049322955914e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51005	1.2061475455854	1.51302088736128e-05	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64841	1.2061475455854	1.51302088736128e-05	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55577	1.2061475455854	1.51302088736128e-05	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5238	1.2061475455854	1.51302088736128e-05	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	CMAS	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55907	-0.914050093379568	0.000927728383719889	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NANP	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:140838	-0.914050093379568	0.000927728383719889	37	37	37	36	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NEU1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4758	-0.914050093379568	0.000927728383719889	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NEU2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4759	-0.914050093379568	0.000927728383719889	37	37	37	36	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NEU3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10825	-0.914050093379568	0.000927728383719889	37	37	37	34	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NEU4	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:129807	-0.914050093379568	0.000927728383719889	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	NPL	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:80896	-0.914050093379568	0.000927728383719889	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00270	N-acetylneuraminate	SLC17A5	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:26503	-0.914050093379568	0.000927728383719889	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	AMD1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:262	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	ASH1L	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55870	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	ASMT	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:438	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	BHMT2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23743	1.58687135491014	9.78479129514819e-08	37	37	37	35	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CAMKMT	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:79823	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CARM1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10498	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CARNMT1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:138199	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CDKAL1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:54901	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CMTR1	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23070	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CMTR2	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55783	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	CNPY3-GNMT	author_mapped_tumor_specimen	NA	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_EVALUABLE	RNA_SYMBOL_ABSENT	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:107080644	1.58687135491014	9.78479129514819e-08	37	NA	37	NA	UNIPROT_RECORD_NOT_EVALUABLE	RNA_SYMBOL_ABSENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	COMT	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1312	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	COQ3	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51805	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
COAD	COAD	03_PATIENT	20260919T114909Z_source_readiness_v2	source_readiness_v2	source_readiness_no_association	KEGG:C00019	S-adenosylmethionine (SAM)	COQ5	author_mapped_tumor_specimen	37	NA	NA	NA	NA	NA	NA	NA	NOT_LOCKED_NO_NEW_TESTS	NA	NOT_RUN	Association not run; patient independence and analysis family not fixed	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:84274	1.58687135491014	9.78479129514819e-08	37	37	37	37	REACTION_SPECIFICITY_PENDING	BOTH_PRESENT	NOT_SEPARATELY_VERIFIED	False
