relation_id	metabolite	gene	discussion_depth	observed	inference	counterevidence_or_gap	cannot_infer	minimal_question	source
08aa7e3a9b4d226b	2-linoleoylglycerol (2-monolinolein)	ABHD12	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=0.3674670307287058;P=0.1056;q=0.3938715789473684;RNA P=0.0076121038876326;q=0.0490225946823629	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
2b5e4216eab26af1	2-linoleoylglycerol (2-monolinolein)	ABHD16A	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=-0.0379071252751717;P=0.8693;q=0.9182928571428572;RNA P=0.858225512329917;q=0.8869527261317552	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
7ad491a39cfd2e47	2-linoleoylglycerol (2-monolinolein)	ABHD6	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=-0.3187292982320564;P=0.1562;q=0.4882121739130434;RNA P=0.472768714912714;q=0.5668634591429144	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
33d5dd5921136cdb	2-linoleoylglycerol (2-monolinolein)	DAGLA	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=0.1222311386423905;P=0.5893;q=0.7755100371747213;RNA P=0.0256967919685885;q=0.0961682972157784	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
ab9b4e9af0add418	2-linoleoylglycerol (2-monolinolein)	DAGLB	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=-0.1864411671697223;P=0.4188;q=0.6618535714285715;RNA P=0.2687654310479325;q=0.3750568444567193	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0f02afc713398cba	2-linoleoylglycerol (2-monolinolein)	MGLL	GENERAL_RETENTION_NOTE	metabolite P=0.009765625;q=0.1873779296875;association rho=-0.48660371016496;P=0.0221;q=0.1819395348837209;RNA P=0.0040136862138126;q=0.0381300190312199	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
6ecea1daf4dde8e6	2-oleoylglycerol (2-monoolein)	ABHD12	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.3893033460135967;P=0.083;q=0.3497857142857143;RNA P=0.0076121038876326;q=0.0490225946823629	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
afbb37e6d5bbd77a	2-oleoylglycerol (2-monoolein)	ABHD16A	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.0273447821599199;P=0.9042;q=0.9386709677419356;RNA P=0.858225512329917;q=0.8869527261317552	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
4bd5f1d686d9465f	2-oleoylglycerol (2-monoolein)	ABHD6	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.2813634164349655;P=0.2108;q=0.5446948905109489;RNA P=0.472768714912714;q=0.5668634591429144	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
d0c4c0424a60cc22	2-oleoylglycerol (2-monoolein)	AWAT2	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.2165994586877867;P=0.3522;q=0.6159251231527094;RNA P=0.0708922134660971;q=0.1651922332653395	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
9900a0fb00e28347	2-oleoylglycerol (2-monoolein)	DAGLA	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.0928283394376229;P=0.6979;q=0.8460842465753424;RNA P=0.0256967919685885;q=0.0961682972157784	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
6f282b43808dd2c9	2-oleoylglycerol (2-monoolein)	DAGLB	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.2612146295802877;P=0.2573;q=0.5728566037735848;RNA P=0.2687654310479325;q=0.3750568444567193	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
0f72b63ccb392d9a	2-oleoylglycerol (2-monoolein)	DGAT1	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.1914134751194394;P=0.4009;q=0.6450845454545454;RNA P=0.517106301557235;q=0.6092347994889805	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
04dffa41abb908e3	2-oleoylglycerol (2-monoolein)	DGAT2	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.3173433929611759;P=0.1586;q=0.4882121739130434;RNA P=0.0388319111010524;q=0.1198935255244994	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
6a018f04ea233f9e	2-oleoylglycerol (2-monoolein)	DGKA	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.4267225216008556;P=0.055;q=0.2752225352112676;RNA P=0.0013411712155762;q=0.0318967003557723	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c952b9601ce6f896	2-oleoylglycerol (2-monoolein)	LIPE	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.5267468563437206;P=0.0159;q=0.1597538461538461;RNA P=0.003572810710763;q=0.0360085897666478	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
737e3a9ae152f232	2-oleoylglycerol (2-monoolein)	MGLL	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.5001216737143248;P=0.0263;q=0.202395652173913;RNA P=0.0040136862138126;q=0.0381300190312199	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
755eaf5f6543be5e	2-oleoylglycerol (2-monoolein)	MOGAT2	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.2317110488287951;P=0.315;q=0.6078255319148936;RNA P=0.040138615681644;q=0.1221125620901547	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
a733c79073beacbe	2-oleoylglycerol (2-monoolein)	MOGAT3	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=0.4533477042302514;P=0.0428;q=0.244374193548387;RNA P=0.0203598580285569;q=0.0824407366074353	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
b4b9c0be4d82d8f5	2-oleoylglycerol (2-monoolein)	PNPLA2	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.1014635338039134;P=0.6623;q=0.8312120141342756;RNA P=0.037400138181473;q=0.1181680362899251	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
2f38cfa616343aa5	2-oleoylglycerol (2-monoolein)	PNPLA6	GENERAL_RETENTION_NOTE	metabolite P=0.013671875;q=0.2209087171052631;association rho=-0.5411388469542048;P=0.0132;q=0.1541612903225806;RNA P=0.3292577789776778;q=0.4272562669282072	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
3a21ef7f5e98a9d1	2-palmitoylglycerol (16:0)	ABHD12	GENERAL_RETENTION_NOTE	metabolite P=0.001953125;q=0.1748860677083333;association rho=0.539775101648692;P=0.0127;q=0.1541612903225806;RNA P=0.0076121038876326;q=0.0490225946823629	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
