gene	current_pool	history_only	n_current_relations	RNA_status	RNA_n	RNA_effect	RNA_p	RNA_q	RNA_positive_pairs	RNA_negative_pairs	RNA_tier	CAMP_evaluable	CAMP_nominal	CAMP_FDR	Wu_top	Pal_top	Wu_ER_top	Wu_HER2_top	Wu_TNBC_top	interpretation_cn	limitation_cn	next_action_cn	RNA_source	relation_source	cell_source	judgment_type	new_patient_statistics	interpretation_scope	interpretation_scope_note	Wu_source_status	Wu_source_reason	Wu_mechanical_top	Wu_mechanical_top_profile_status	Wu_mechanical_top_eligible_source_labels	Wu_mechanical_top_detection_fraction	Wu_max_detection_fraction	Wu_n_evaluable_celltypes	Wu_bootstrap_top_frequency	Wu_location_interpretable	Wu_source_status_path	Pal_source_status	Pal_source_reason	Pal_mechanical_top	Pal_mechanical_top_profile_status	Pal_mechanical_top_eligible_source_labels	Pal_mechanical_top_detection_fraction	Pal_max_detection_fraction	Pal_n_evaluable_celltypes	Pal_bootstrap_top_frequency	Pal_location_interpretable	Pal_source_status_path	Wu_ER_source_status	Wu_ER_top_eligible_source_labels	Wu_ER_top_detection_fraction	Wu_ER_shared_top	Wu_HER2_source_status	Wu_HER2_top_eligible_source_labels	Wu_HER2_top_detection_fraction	Wu_HER2_shared_top	Wu_TNBC_source_status	Wu_TNBC_top_eligible_source_labels	Wu_TNBC_top_detection_fraction	Wu_TNBC_shared_top	Wu_subtype_pattern	source_display_version
GLUL	True	False	2	DONE	45.0	0.0436434198780477	0.5550267945631138	0.6318766584256987	22.0	23.0	NOT_NOMINAL_SIGNIFICANT	2	0	0	Myeloid	Myeloid	Malignant_epithelial	Myeloid	Myeloid	保留弱正向条件关联背景。	后选择六项模型的q不替代原全关系q，不表示突然发现强机制。	不单独升级主线。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Myeloid	DONE	26	0.7318867464882862	0.7327281251371031	9	0.984	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.6081745021829451	0.6081745021829451	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.8958070377398294	Malignant_epithelial	DONE	5	0.7244369237077856	Myeloid	DONE	10	0.7565614793455944	Myeloid	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
GNPNAT1	True	False	1	DONE	45.0	0.2973929095522681	0.0015174121945195	0.0038720173239463105	30.0	15.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.2843038208848643	0.2843038208848643	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.17094065830642546	0.1709406583064254	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.2334975391531019	Malignant_epithelial	DONE	3	0.4458375654303763	Malignant_epithelial	DONE	8	0.28088573362853	Malignant_epithelial	SAME_TOP	source_display_v2
GOT1	True	False	2	DONE	45.0	0.2224466461769716	0.0012945920075943	0.003361396791648358	30.0	15.0	FDR_SUPPORTED	2	1	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.2690767183910951	0.269076718391095	9	0.881	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.10619193402557416	0.1061919340255741	9	0.995	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.3324652325646615	B_cells	DONE	3	0.4211886619891177	Malignant_epithelial	DONE	8	0.2944629860723893	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
GOT2	True	False	2	DONE	45.0	0.4577422825587414	3.030567941151893e-07	2.038745705865819e-06	32.0	13.0	FDR_SUPPORTED	2	1	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.26313019938138227	0.2631301993813822	9	0.495	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.1562445759136066	0.1562445759136065	9	0.997	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.3062093542215413	Malignant_epithelial	DONE	3	0.4082181113244404	Malignant_epithelial	DONE	8	0.275073647147561	Malignant_epithelial	SAME_TOP	source_display_v2
GPCPD1	True	False	2	DONE	45.0	-0.1529797052659347	0.0800760596624146	0.12881800902214524	18.0	27.0	NOT_NOMINAL_SIGNIFICANT	2	1	1	Myeloid	Myeloid	Myeloid	Myeloid	Myeloid	CAMP内部负关联对已做组成代理调整较稳定，可作为内部患者联系参照。	外部关联支持不足；髓系表达较高不等于唯一作用细胞；调整不是去除全部混杂。	保留内部支持与外部未支持并列。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Myeloid	DONE	26	0.2711731456654018	0.2711731456654018	9	0.998	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.16136437726453365	0.1613643772645335	9	0.996	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.2136051309583509	Myeloid	DONE	5	0.4554020085730071	Myeloid	DONE	10	0.2423835303893551	Myeloid	SAME_TOP	source_display_v2
GPI	True	False	2	DONE	45.0	0.0551949935466601	0.6224253324420936	0.7015349836521529	23.0	22.0	NOT_NOMINAL_SIGNIFICANT	2	2	2	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	保留CAMP内部关联，但Tang已可评估且未支持正向关联。	不能再统一标外部缺测；小队列宽区间也不能证明反向作用。	不以换模型追求显著，保留队列不一致。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Malignant_epithelial	DONE	20	0.49471968795163723	0.4947196879516372	9	0.999	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.2944649998594604	0.2944649998594603	9	0.989	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.388671120282982	Malignant_epithelial	DONE	3	0.695222217998356	Malignant_epithelial	DONE	8	0.538835877811355	Malignant_epithelial	SAME_TOP	source_display_v2
GSR	True	False	1	DONE	45.0	0.4392929394654898	8.682898462591044e-06	4.145383782140241e-05	37.0	8.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.1586446643036416	0.1586446643036415	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.06483381053741535	0.0648338105374153	9	0.98	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.0937653306653831	Malignant_epithelial	DONE	3	0.3648138075646102	Malignant_epithelial	DONE	8	0.154320485923819	Malignant_epithelial	SAME_TOP	source_display_v2
GSS	True	False	2	DONE	45.0	0.2325379119019448	5.2473320439287976e-05	0.0002098932817571519	33.0	12.0	FDR_SUPPORTED	2	0	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.2997292943829862	0.299729294382986	9	0.849	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.1294909857190932	0.1294909857190931	9	0.99	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.3301218850979352	Malignant_epithelial	DONE	3	0.4469754878127731	Malignant_epithelial	DONE	8	0.306311330818806	Malignant_epithelial	SAME_TOP	source_display_v2
HAL	True	False	1	DONE	45.0	0.0911456204153416	0.2028713881343959	0.2887015908066403	25.0	20.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	暂不可定位	暂不可定位	暂不可定位	Myeloid	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Malignant_epithelial	DONE	20	0.005042194618757973	0.0050421946187579	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Endothelial	DONE	23	0.0014404016010800633	0.002525235339363	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	9	0.0027932948868647	暂不可定位	DONE	5	0.0041026526375363	Myeloid	NOT_EVALUABLE	10	0.0029498135414005	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
HPD	True	False	1	DONE	45.0	-0.2017271025053407	0.0250631553812582	0.04695375944843308	11.0	34.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	暂不可定位	暂不可定位	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.04287646969986434	0.0428764696998643	9	0.894	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Malignant_epithelial	DONE	33	0.001332691987090042	0.00133269198709	9	NA	False	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	NOT_EVALUABLE	11	0.001505715041574	暂不可定位	DONE	3	0.2464124641246412	Malignant_epithelial	DONE	8	0.0137422416398187	Malignant_epithelial	LOW_DETECTION_OR_COVERAGE	source_display_v2
HPRT1	True	False	2	DONE	45.0	0.4248762467336591	1.003033524036216e-06	5.937958462294399e-06	33.0	12.0	FDR_SUPPORTED	2	1	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Myeloid	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.3660080658480825	0.3660080658480824	9	0.825	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.19798263622995974	0.1979826362299597	9	0.548	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.4122950035696627	Malignant_epithelial	DONE	5	0.3769418064096586	Myeloid	DONE	8	0.4321080768528005	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
IDNK	True	False	2	DONE	45.0	-0.2185931855707212	0.0001003203465562	0.00037118528225793995	9.0	36.0	FDR_SUPPORTED	2	0	0	Nonmalignant_epithelial	Mast_cells	Myeloid	Myeloid	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.0974167674036849	0.0974167674036848	9	0.955	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Mast_cells	DONE	12	0.028137158850465843	0.0452460624440777	9	0.966	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.0547419988904913	Myeloid	DONE	5	0.0868746017788425	Myeloid	DONE	4	0.0756255537535102	T_NK_cells	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
IMPA1	True	False	1	DONE	45.0	-0.0053937680654324	0.9275089051094928	0.9466987445255513	23.0	22.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Endothelial	Mast_cells	Endothelial	T_NK_cells	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Endothelial	DONE	24	0.1059921177241171	0.1276368115839143	9	0.943	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Mast_cells	DONE	12	0.03538016801816545	0.0590545318251317	9	0.718	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.1161343717301614	Endothelial	DONE	5	0.0742645478484964	T_NK_cells	DONE	9	0.0939821662184116	Endothelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
IMPA2	True	False	1	DONE	45.0	0.1250935328249695	0.1127161496985833	0.17247599459354124	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.18668981347575037	0.1866898134757503	9	0.981	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.18304435495044663	0.1830443549504466	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.1433010142804026	Perivascular	DONE	3	0.2209215605415484	Malignant_epithelial	DONE	8	0.3055628622726168	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
KHK	True	False	1	DONE	45.0	0.0446263938480093	0.313867361939917	0.39702879971886934	24.0	21.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Nonmalignant_epithelial	Plasma_cells	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.08705638933666895	0.0870563893366689	9	0.824	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Plasma_cells	DONE	17	0.03297714165488448	0.0345085575456097	9	0.692	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.1241601837127788	Malignant_epithelial	DONE	3	0.0916399822987353	Malignant_epithelial	DONE	4	0.0647240242675436	Malignant_epithelial	SAME_TOP	source_display_v2
