cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	pool	relation_types	identity_review_status	identity_note	compound_hypotheses	source_urls	exact_human_support_count	eligible_direct_support_count	experimental_annotation	original_camp_effect	original_camp_q	paired_metabolite_P	paired_metabolite_q	paired_up	paired_down	paired_equal	both_observed_pairs	previous_catalog_relation	previous_catalog_disposition	legacy_patient_status	legacy_patient_n	legacy_patient_rho	legacy_patient_P	legacy_patient_q	current_patient_status	current_patient_P	current_patient_q	reuse_requirement	legacy_RNA_status	legacy_RNA_effect	legacy_RNA_P	legacy_RNA_q	prior_35gene_scRNA_panel	prior_39relation	coad_functional_proof	relation_id	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_n	CAMP_status	CAMP_reason	CAMP_input_sha256	CAMP_reused_from	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_n	CAMP_available_status	CAMP_available_reason	CAMP_available_input_sha256	CAMP_available_reused_from	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_n	metabolite_paired_status	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_available_effect	metabolite_available_p_value	metabolite_available_q_value	metabolite_available_n	metabolite_available_status	metabolite_available_pairs_higher	metabolite_available_pairs_lower	metabolite_available_pairs_equal	RNA_effect	RNA_ci_lower	RNA_ci_upper	RNA_p_value	RNA_q_value	RNA_n	RNA_status	RNA_reason	RNA_n_up	RNA_n_down	RNA_n_equal	Lee_display_top	Lee_status_x	Lee_reason	Lee_bootstrap_top_frequency	Lee_top_runner_gap	Lee_max_detection	Uhlitz_display_top	Uhlitz_status_x	Uhlitz_reason	Uhlitz_bootstrap_top_frequency	Uhlitz_top_runner_gap	Uhlitz_max_detection	Lee_shared_top	Uhlitz_shared_top	Lee_status_y	Uhlitz_status_y	Lee_top_frequency	Uhlitz_top_frequency
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	RIMKLB	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:57494	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.kegg.jp/entry/R10677"", ""https://www.uniprot.org/uniprotkb/Q9ULI2/entry""]"	1	1	False	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.023061497326203207	0.8978	0.9773469115191986	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-1.0570464994483295	0.0018212223211357451	0.003562566470291852	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:57494	0.023061497326203207	-0.3169556164932619	0.35557446251518066	0.8978	0.9884738760631835	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	7a43229aff5beecc8083fd23e45c196d7eee17913f9504ab77c85bbfe60efcf2	patient_v1	0.023061497326203207	-0.3169556164932619	0.35557446251518066	0.8978	0.9848006180469715	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	7a43229aff5beecc8083fd23e45c196d7eee17913f9504ab77c85bbfe60efcf2	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	-0.9845516826797417	-1.5771391670238266	-0.3919641983356569	0.0019012981961560051	0.003780573633283176	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	8.0	25.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.04791995191430477	0.11522785278865064	Endothelial	DONE	DESCRIPTIVE_ONLY	0.998	0.06557811772123676	0.11885259620068203	Stromal	Stromal	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	SLC25A1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:6576	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.uniprot.org/uniprotkb/P53007/entry""]"	7	7	True	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.05915775401069519	0.7429	0.9423556420233463	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.360548602523199	7.566726769933875e-05	0.00022802433374260192	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:6576	-0.05915775401069519	-0.44294219531594065	0.3713875749902473	0.7429	0.9557841949778435	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	4121d755dd26bda4895ffab2776d365529189ccb5a3cc7aeed348596a7e85419	patient_v1	-0.05915775401069519	-0.44294219531594065	0.3713875749902473	0.7429	0.9715704204204205	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	4121d755dd26bda4895ffab2776d365529189ccb5a3cc7aeed348596a7e85419	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	-0.4210590607076	-0.5961466401438842	-0.24597148127131582	2.6683753625769125e-05	7.80803018026767e-05	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	6.0	27.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.12579388616221474	0.4931992695772951	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.2514795240348507	0.4209629497019461	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	SLC25A21	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:89874	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.uniprot.org/uniprotkb/Q9BQT8/entry""]"	1	1	True	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.12165775401069519	0.5103	0.9179794392523364	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.20464959920146963	0.44762363615246936	0.4893140728529444	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:89874	-0.12165775401069519	-0.4558965457354086	0.2604313821247889	0.5103	0.9159204545454547	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	365d1534cd8aabffb690fa6b0a822a84bbae76b3fdfc3124e251487ae316a06b	patient_v1	-0.12165775401069519	-0.4558965457354086	0.2604313821247889	0.5103	0.9168931354359926	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	365d1534cd8aabffb690fa6b0a822a84bbae76b3fdfc3124e251487ae316a06b	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	-0.16259174495941334	-0.944495174040729	0.6193116841219024	0.6747151107661196	0.7209092988476173	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	15.0	18.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	0.891	0.001768444730779693	0.011048189980420385	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	0.438	0.0007827222667059646	0.006211180124223602	Epithelial	暂不可定位	DONE	NOT_EVALUABLE	0.885	0.938
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	SLC25A14	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9016	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.uniprot.org/uniprotkb/O95258/entry""]"	1	1	True	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.08155080213903744	0.6514	0.936926872246696	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	0.6769769990822994	2.976463631587499e-06	2.042311968750807e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:9016	-0.08155080213903744	-0.4180018089092029	0.2632465883278178	0.6514	0.9403920661157024	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	b4fb2768e677dda9dd86c6c704725dcc24d03b54a9c9afa7123225e13cc13a71	patient_v1	-0.08155080213903744	-0.4180018089092029	0.2632465883278178	0.6514	0.9466509151414308	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	b4fb2768e677dda9dd86c6c704725dcc24d03b54a9c9afa7123225e13cc13a71	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	0.7423238985571241	0.5315730526052638	0.9530747445089844	3.808622118282909e-08	2.2238947624163754e-07	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	32.0	1.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.801	0.0072231291216354535	0.08887513026651377	Pericytes	DONE	DESCRIPTIVE_ONLY	0.519	0.0018062537831155107	0.052750072653298466	Stromal	Stromal	DONE	DONE	0.802	0.926
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	SLC13A2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9058	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.uniprot.org/uniprotkb/Q13183/entry""]"	1	1	True	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.037603409507071896	0.8295	0.9691861351819758	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.3012611435778094	0.00031776764072712137	0.0008145078607143455	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:9058	0.037603409507071896	-0.34417571585415735	0.4118120418453261	0.8295	0.9850839215686275	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	69721dfd9749e81310efff305d166392804e1326dea4b7e8366a8ecf5031caea	patient_v1	0.037603409507071896	-0.34417571585415735	0.4118120418453261	0.8295	0.9848006180469715	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	69721dfd9749e81310efff305d166392804e1326dea4b7e8366a8ecf5031caea	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	-0.40407731697808214	-0.5968210761378301	-0.21133355781833413	0.00016294327991791123	0.0004133782717129275	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	9.0	24.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.007334320019146852	0.018988114510396004	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.021980885609144424	0.02254869184574934	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00158	citrate	SFXN5	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:94097	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00158""]"	"[""https://www.uniprot.org/uniprotkb/Q8TD22/entry""]"	1	1	False	-1.08156774149304	4.64513926849744e-06	2.7894715873627007e-05	0.00018480249266277892	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	-0.2426470588235294	0.1745	0.8362449438202246	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.39009301605080005	0.0006223339006222268	0.001453198532343001	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|citrate|KEGG:C00158|hsa:94097	-0.2426470588235294	-0.5767350561769639	0.14204712361269797	0.1745	0.8383375	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	5ed06bc6fa843f1bf9c5452765c1f8e7a40958a12426a0c0e549c05ca8fba621	patient_v1	-0.2426470588235294	-0.5767350561769639	0.14204712361269797	0.1745	0.777710152284264	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	5ed06bc6fa843f1bf9c5452765c1f8e7a40958a12426a0c0e549c05ca8fba621	availability_reuse_v2	-0.9703731073522739	2.7894715873627007e-05	0.00018480249266277892	33	DONE	4	29	0	-0.9703731073522739	2.7894715873627007e-05	0.00017741039295626776	33	DONE	4	29	0	-0.3665306043950091	-0.5601297004507524	-0.17293150833926582	0.0005233450924835599	0.001171837924474058	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	7.0	26.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.983	0.01340411024981876	0.08427319220033698	Epithelial	DONE	DESCRIPTIVE_ONLY	0.735	0.007772192705789851	0.03781911190439477	Stromal	Epithelial	DONE	DONE	0.971	0.707
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00300	creatine	CKB	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1152	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00300""]"	"[""https://www.kegg.jp/entry/R01881"", ""https://www.uniprot.org/uniprotkb/P12277/entry""]"	1	1	True	-0.803110403962142	0.0051099208710439	9.456859109027828e-05	0.0003759101495838562	6	27	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.01771390374331551	0.9219	0.9811804878048781	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-2.4792389405892	5.91235537322886e-07	1.250737929641584e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|creatine|KEGG:C00300|hsa:1152	0.01771390374331551	-0.29737047654091747	0.32718651637865614	0.9219	0.9884738760631835	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	c6e53a78e2f162fa23b79780b8941989787397d6425e7959233987b1258203fe	patient_v1	0.01771390374331551	-0.29737047654091747	0.32718651637865614	0.9219	0.9870977968176254	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	c6e53a78e2f162fa23b79780b8941989787397d6425e7959233987b1258203fe	availability_reuse_v2	-0.6879279143409176	9.456859109027828e-05	0.0003759101495838562	33	DONE	6	27	0	-0.6879279143409176	9.456859109027828e-05	0.000439542486862592	33	DONE	6	27	0	-2.9245234094647055	-3.5941337311541375	-2.2549130877752734	3.6549692937654436e-10	4.590998015339521e-09	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	1.0	32.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.7014032615989292	0.6218229226175075	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.8440339558253729	0.5698597874447519	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00300	creatine	CKM	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1158	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00300""]"	"[""https://www.kegg.jp/entry/R01881"", ""https://www.uniprot.org/uniprotkb/P06732/entry""]"	1	1	False	-0.803110403962142	0.0051099208710439	9.456859109027828e-05	0.0003759101495838562	6	27	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.11598562754625731	0.521	0.9179794392523364	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	1.04641778532788	0.005461935022195172	0.009478688793381505	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|creatine|KEGG:C00300|hsa:1158	0.11598562754625731	-0.2318582658847372	0.45156562380158366	0.521	0.9159204545454547	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	16b7cb7cbcbf3f73ddf06a01b009261817f75c792f6e3d306043a98f1e01b79f	patient_v1	0.11598562754625731	-0.2318582658847372	0.45156562380158366	0.521	0.9168931354359926	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	16b7cb7cbcbf3f73ddf06a01b009261817f75c792f6e3d306043a98f1e01b79f	availability_reuse_v2	-0.6879279143409176	9.456859109027828e-05	0.0003759101495838562	33	DONE	6	27	0	-0.6879279143409176	9.456859109027828e-05	0.000439542486862592	33	DONE	6	27	0	1.1340849001071318	0.36918007333982716	1.8989897268744365	0.004935080461465673	0.008664213042144814	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	22.0	11.0	0.0	Myeloids	DONE	DESCRIPTIVE_ONLY	1.0	0.004908984701223673	0.011190738627557201	暂不可定位	NOT_EVALUABLE	INSUFFICIENT_TYPES_OR_TOP_DETECTION_BELOW_1_PERCENT	0.456	0.0007397746977043998	0.007412300632019115	Myeloid	暂不可定位	DONE	NOT_EVALUABLE	0.998	0.99
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00300	creatine	CKMT1B	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1159	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00300""]"	"[""https://www.kegg.jp/entry/R01881"", ""https://www.uniprot.org/uniprotkb/P12532/entry""]"	1	1	False	-0.803110403962142	0.0051099208710439	9.456859109027828e-05	0.0003759101495838562	6	27	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	NOT_EVALUABLE	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_EVALUABLE	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|creatine|KEGG:C00300|hsa:1159	NA	NA	NA	NA	NA	0	NOT_EVALUABLE	RNA_SYMBOL_UNAVAILABLE	NA	NA	NA	NA	NA	NA	NA	0	NOT_EVALUABLE	RNA_SYMBOL_UNAVAILABLE	NA	NA	-0.6879279143409176	9.456859109027828e-05	0.0003759101495838562	33	DONE	6	27	0	-0.6879279143409176	9.456859109027828e-05	0.000439542486862592	33	DONE	6	27	0	NA	NA	NA	NA	NA	0	NOT_EVALUABLE	RNA_SYMBOL_UNAVAILABLE	NA	NA	NA	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.1520585614863742	0.3006388975564835	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.16543210134321829	0.17049202642017305	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00300	creatine	CKMT2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1160	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00300""]"	"[""https://www.kegg.jp/entry/R01881"", ""https://www.uniprot.org/uniprotkb/P17540/entry""]"	1	1	False	-0.803110403962142	0.0051099208710439	9.456859109027828e-05	0.0003759101495838562	6	27	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.10345115771056668	0.565	0.9179794392523364	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	2.7509181631688806	0.0018212223211357451	0.003562566470291852	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|creatine|KEGG:C00300|hsa:1160	0.10345115771056668	-0.2667081387058473	0.4512007495702351	0.565	0.9159204545454547	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	583b410114798dad3bd3f27bc9c4c0c9b75de105f23ebda1f39c22dd127a718d	patient_v1	0.10345115771056668	-0.2667081387058473	0.4512007495702351	0.565	0.9168931354359926	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	583b410114798dad3bd3f27bc9c4c0c9b75de105f23ebda1f39c22dd127a718d	availability_reuse_v2	-0.6879279143409176	9.456859109027828e-05	0.0003759101495838562	33	DONE	6	27	0	-0.6879279143409176	9.456859109027828e-05	0.000439542486862592	33	DONE	6	27	0	2.41530087744069	1.1484252800612127	3.6821764748201673	0.00048541079978693083	0.0011012623871818035	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	24.0	9.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	0.996	0.03482723004373882	0.08508329497698919	Fibroblast	DONE	DESCRIPTIVE_ONLY	0.587	0.005612404153805581	0.033548157757793365	Epithelial	Epithelial	DONE	DONE	0.999	0.699
