cancer	gene	pool_status	work_priority	priority_reason	functional_class	functional_class_code	study_record_count	unique_source_count	genetic_intervention_reported	linked_direct_metabolites	direct_relation_ids	n_direct_relations	mapping_status	original_best_metabolite	original_n	original_rho	original_q	same_relation_er_v3_n	same_relation_er_v3_rho	same_relation_er_v3_q	same_relation_er_v2_q	er_v3_display_best_relation	er_v3_display_best_q	patient_evidence_summary	functional_summary	models	interventions	metabolite_readout	counterevidence_and_limits	research_increment	next_minimal_action	review_depth	literature_search_status	fulltext_review_status	mediation_in_CAMP	depmap_status	depmap_score	depmap_n_models	common_essential_status	normal_tissue_safety	cptac_role	fuscc_status	study_ids	source_urls	original_statistics_source	robustness_source	direct_mapping_source	review_status	snapshot_commit
BRCA	GDPD5	RETAINED	保留	同一GPC背景中的遗传和代谢改变已发表，表型与GPC幅度不一致	有乳腺癌遗传干预报告	A	2	2	True	choline; glycerophosphorylcholine (GPC)	KEGG:C00114|GDPD5; KEGG:C00670|GDPD5	2	复用原v1生化候选；未重新全面核验反应注释	choline	61.0	0.1388154415653093	0.4955679611650485	61.0	0.1489931747363703	0.5098909090909092	0.4827461538461539	KEGG:C00114|GDPD5	0.5098909090909092	本轮ER关联未过0.05；不以此排除功能价值	S039（2016）：两者提高GPC；GDPD5降低MCF7存活，GPCPD1不降低两系存活；MDA-MB-231迁移/侵袭降低 | S040（2014）：体内GPC和磷酸乙醇胺升高	S039：MCF7、MDA-MB-231 | S040：MDA-MB-231细胞及原位异种移植瘤	S039：GDPD5或GDPD6/GPCPD1 siRNA | S040：稳定GDPD5 shRNA	S039：GPC上升；PC和游离胆碱未变 | S040：31P MRS	S039：无DNA ladder凋亡；GPC增加幅度与表型强度不一致；不能证明GPC介导 | S040：此摘要证明代谢改变，不自动证明肿瘤缩小	同一GPC背景中的遗传和代谢改变已发表，表型与GPC幅度不一致	作为GPCPD1比较节点，不由GPC上升自动推断抑增殖	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S039; S040	"https://pubmed.ncbi.nlm.nih.gov/27356959/
https://pubmed.ncbi.nlm.nih.gov/24764256/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GLS	RETAINED	保留	成熟的亚型/营养依赖研究，创新不在再次发现GLS	有乳腺癌遗传干预报告	A	1	1	True	glutamate; glutamine	KEGG:C00025|GLS; KEGG:C00064|GLS	2	复用原v1生化候选；未重新全面核验反应注释	glutamine	61.0	-0.2111581173982019	0.2592260869565218	61.0	-0.18455300814865822	0.43498125000000004	0.3920957746478873	KEGG:C00064|GLS	0.43498125000000004	本轮ER关联未过0.05；不以此排除功能价值	S041（2017）：特定TNBC体内外生长抑制；非TNBC生长和代谢物未受同样影响	S041：谷氨酰胺分解失调TNBC及非TNBC对照；异种移植	S041：诱导shGLS；shRNA耐受同工酶cDNA与αKG类似物救援；CB839/mTOR	S041：谷氨酰胺/谷氨酸测量、αKG救援	S041：亚型和营养背景限定；已有成熟研究，非本项目新机制	成熟的亚型/营养依赖研究，创新不在再次发现GLS	把GLS2旁路和非TNBC无效背景纳入比较	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S041	https://pubmed.ncbi.nlm.nih.gov/28950000/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GLS2	RETAINED	保留	luminal依赖及GLS抑制旁路已发表，不能照搬其他癌种抑癌标签	有乳腺癌遗传干预报告	A	2	2	True	glutamate; glutamine	KEGG:C00025|GLS2; KEGG:C00064|GLS2	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	-0.288048651507139	0.125216129032258	61.0	-0.17114091196050626	0.48046250000000007	0.4279275	KEGG:C00025|GLS2	0.48046250000000007	本轮ER关联未过0.05；不以此排除功能价值	S042（2020）：GLS2支持增殖及迁移转移，可救援GLS抑制后的代谢和生长 | S043（2019）：luminal依赖GLS2且对GLS选择性药物不敏感	S042：多乳腺癌细胞含TNBC；体内肺转移 | S043：luminal乳腺癌与basal对照；GATA3背景	S042：GLS2过表达/敲低；长期BPTES选择 | S043：GLS2功能/双GLS-GLS2抑制；详细构建须全文核实	S042：TCA补充、氧化还原、线粒体功能 | S043：谷氨酰胺代谢	S042：GLS2可为GLS抑制旁路；不因其他癌种抑癌报道就建议恢复GLS2 | S043：药物双靶点与特定亚型；不能外推全部乳腺癌	luminal依赖及GLS抑制旁路已发表，不能照搬其他癌种抑癌标签	按GATA3/亚型/营养选择既有数据，区分GLS和GLS2	原始研究摘要（2019在线） | 原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S042; S043	"https://pubmed.ncbi.nlm.nih.gov/31541193/
https://pubmed.ncbi.nlm.nih.gov/31577957/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GLUL	RETAINED	保留	已有SK-BR-3遗传依赖，外推范围有限	有乳腺癌遗传干预报告	A	1	1	True	glutamate; glutamine	KEGG:C00025|GLUL; KEGG:C00064|GLUL	2	复用原v1生化候选；未重新全面核验反应注释	glutamine	61.0	-0.043416181914331	0.8626775510204082	61.0	-0.07318245571856251	0.7394142857142856	0.73834	KEGG:C00064|GLUL	0.7394142857142856	本轮ER关联未过0.05；不以此排除功能价值	S044（2017）：SK-BR-3增殖和p38/ERK信号下降	S044：SK-BR-3；乳腺癌表达队列	S044：GLUL knockdown	S044：未证明CAMP谷氨酰胺变化介导	S044：细胞系表达不均；不视为全部乳腺癌依赖	已有SK-BR-3遗传依赖，外推范围有限	寻找该模型以外复现或反证，不重新堆预后图	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S044	https://pubmed.ncbi.nlm.nih.gov/27791265/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GNPNAT1	RETAINED	保留	有SKBR3/Hs578T干性/克隆干预，患者关联弱并不排除	有乳腺癌遗传干预报告	A	1	1	True	N-acetylglucosamine 6-phosphate	KEGG:C00357|GNPNAT1	1	复用原v1生化候选；未重新全面核验反应注释	N-acetylglucosamine 6-phosphate	61.0	0.1323126958430787	0.4955679611650485	60.0	0.14756853417203464	0.5199168539325842	0.5580818181818181	KEGG:C00357|GNPNAT1	0.5199168539325842	本轮ER关联未过0.05；不以此排除功能价值	S045（2023）：敲低降低干性标志、乳腺球和克隆形成；过表达相反	S045：SKBR3、Hs578T	S045：敲低与过表达	S045：未测实CAMP GlcNAc6P介导	S045：体外干性终点；生信部分不算独立功能验证	有SKBR3/Hs578T干性/克隆干预，患者关联弱并不排除	先核实具体HBP代谢读数及是否有独立体内证据	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S045	https://pubmed.ncbi.nlm.nih.gov/37387422/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GOT1	RETAINED	保留	SUM149遗传证据与广谱AOA证据必须拆开	有乳腺癌遗传干预报告	A	1	1	True	glutamate; aspartate	KEGG:C00025|GOT1; KEGG:C00049|GOT1	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	0.3469592808038074	0.0693	61.0	0.31006368776251353	0.19665000000000002	0.1512692307692307	KEGG:C00025|GOT1	0.19665000000000002	本轮ER关联未过0.05；不以此排除功能价值	S114（2015）：敲低影响SUM149增殖，并部分逆转AOA细胞毒性；存在酶间代偿；药物在部分移植瘤有效	S114：SUM149中单独/联合siRNA；药物实验另包括SUM159、MCF-7、MDA-MB-231及小鼠模型	S114：GOT1/GOT2单独或联合敲低；AOA为另行评估的广谱转氨酶抑制剂	S114：AOA降低天冬氨酸/丙氨酸；该代谢读数不能自动归因于某一单基因敲低	S114：AOA不特异；MDA-MB-231体内单药未显示同等效果，较高剂量有毒性；不把AOA全部结果算给GOT1或GOT2	SUM149遗传证据与广谱AOA证据必须拆开	比较GOT2/GPT2代偿和天冬氨酸救援，不把AOA当专一抑制剂	PRIMARY_RESULTS_TEXT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S114	https://pmc.ncbi.nlm.nih.gov/articles/PMC4696069/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GOT2	RETAINED	保留	SUM149遗传功能存在；线粒体角色和药物归因需限定	有乳腺癌遗传干预报告	A	1	1	True	glutamate; aspartate	KEGG:C00025|GOT2; KEGG:C00049|GOT2	2	复用原v1生化候选；未重新全面核验反应注释	aspartate	61.0	0.3358540454785827	0.0800590909090909	61.0	0.3359330402304327	0.10917692307692309	0.09918	KEGG:C00049|GOT2	0.10917692307692309	本轮ER关联未过0.05；不以此排除功能价值	S114（2015）：敲低影响SUM149增殖，并部分逆转AOA细胞毒性；存在酶间代偿；药物在部分移植瘤有效	S114：SUM149中单独/联合siRNA；药物实验另包括SUM159、MCF-7、MDA-MB-231及小鼠模型	S114：GOT1/GOT2单独或联合敲低；AOA为另行评估的广谱转氨酶抑制剂	S114：AOA降低天冬氨酸/丙氨酸；该代谢读数不能自动归因于某一单基因敲低	S114：AOA不特异；MDA-MB-231体内单药未显示同等效果，较高剂量有毒性；不把AOA全部结果算给GOT1或GOT2	SUM149遗传功能存在；线粒体角色和药物归因需限定	按GOT1/GOT2区室核对，保留非普适生长结论	PRIMARY_RESULTS_TEXT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S114	https://pmc.ncbi.nlm.nih.gov/articles/PMC4696069/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GPCPD1	RETAINED	保留	患者关联较稳定，2016/2023/2024干预已深入，作为参照候选	有乳腺癌遗传干预报告	A	3	3	True	choline; glycerophosphorylcholine (GPC)	KEGG:C00114|GPCPD1; KEGG:C00670|GPCPD1	2	复用原v1生化候选；未重新全面核验反应注释	glycerophosphorylcholine (GPC)	61.0	-0.5213643574828133	0.0171	61.0	-0.5152108107796246	0.0171	0.0171	KEGG:C00670|GPCPD1	0.0171	同一批ER主分析与可用性子集的相同关系均过阈值；不是独立复现	S039（2016）：两者提高GPC；GDPD5降低MCF7存活，GPCPD1不降低两系存活；MDA-MB-231迁移/侵袭降低 | S047（2024）：黏附/克隆/抗失巢凋亡下降，迁移未改变；实验性转移负荷下降和腹腔模型生存改善 | S115（2023）：遗传抑制降低细胞存活/克隆及相应模型肿瘤生长	S039：MCF7、MDA-MB-231 | S047：ER阴性HER2阳性HCC1954、SUM190PT；尾静脉/腹腔注射免疫缺陷鼠 | S115：ER阴性/HER2阳性HCC1954等；包括HER2治疗耐受背景	S039：GDPD5或GDPD6/GPCPD1 siRNA | S047：诱导shEDI3/GPCPD1、siRNA | S115：siRNA及诱导shRNA；双嘧达莫药物单独区分	S039：GPC上升；PC和游离胆碱未变 | S047：靶向代谢组及MALDI-MSI；GPC与多种磷脂改变 | S115：酶活及胆碱代谢读数被测量；未证明CAMP中GPC丰度关联介导全部表型	S039：无DNA ladder凋亡；GPC增加幅度与表型强度不一致；不能证明GPC介导 | S047：注射转移省略自发转移早期步骤；没有证明GPC升高介导抑转移；与2023研究相关作者/模型 | S115：特定亚型；药物不具EDI3专一性；与2024研究存在模型/作者关联，不算独立临床复现	患者关联较稳定，2016/2023/2024干预已深入，作为参照候选	先做独立关系复现或具体亚型问题，不再宣称新发现靶点	原始研究摘要 | 原始研究摘要及正文/结论片段 | PRIMARY_METHODS_RESULTS_TEXT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S039; S047; S115	"https://pubmed.ncbi.nlm.nih.gov/27356959/
https://link.springer.com/article/10.1186/s13058-024-01849-y
https://link.springer.com/article/10.1186/s13046-022-02578-w"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GPI	RETAINED	优先核查	两条糖磷酸关系较稳定，但功能中的代谢/胞外作用未拆开	有乳腺癌遗传干预报告	A	1	1	True	glucose 6-phosphate; fructose-6-phosphate	KEGG:C00668|GPI; KEGG:C05345|GPI	2	复用原v1生化候选；未重新全面核验反应注释	glucose 6-phosphate	61.0	0.4648334214701215	0.0171	60.0	0.45819043800349557	0.0285	0.0399	KEGG:C00668|GPI	0.0285	同一批ER主分析与可用性子集的相同关系均过阈值；不是独立复现	S046（2020）：GPI降低使糖酵解下降、耗氧恢复，迁移/侵袭下降并增敏化疗；HP和GPI抑制有体内效应	S046：乳腺癌细胞及小鼠；细胞系见全文	S046：HP/GPI敲低；化疗联用	S046：葡萄糖摄取、LDH、耗氧；未证实G6P/F6P介导	S046：HP与GPI实验须分别归属；代谢/非代谢作用不能混写	两条糖磷酸关系较稳定，但功能中的代谢/胞外作用未拆开	全文区分GPI与HP干预，查糖磷酸测量及可复用扰动数据	原始研究摘要	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S046	https://pubmed.ncbi.nlm.nih.gov/33042622/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GSR	RETAINED	暂挂	本轮明确遗传实验主要为宫颈癌，不适用BRCA确认	仅他癌或不适用乳腺癌	H	1	1	False	glutathione, reduced (GSH)	KEGG:C00051|GSR	1	复用原v1生化候选；未重新全面核验反应注释	glutathione, reduced (GSH)	61.0	0.032970303203872	0.8839384615384615	43.0	-0.024616674527690435	0.9286043478260869	0.8793812903225807	KEGG:C00051|GSR	0.9286043478260869	本轮ER关联未过0.05；不以此排除功能价值	S120（2021）：不作为本轮乳腺癌功能支持	S120：宫颈癌模型，非乳腺癌GSR干预	S120：Stattic和GSR相关实验	S120：未核实乳腺癌对应代谢读数	S120：乳腺癌出现在背景/药物介绍不能当乳腺癌GSR遗传证据	本轮明确遗传实验主要为宫颈癌，不适用BRCA确认	不把Stattic其他癌种结果移用；等待直接乳腺癌来源	PRIMARY_SEARCH_RESULT_SCOPE_CHECK	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S120	https://pmc.ncbi.nlm.nih.gov/articles/PMC8275107/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	GSS	RETAINED	优先核查	有GLO1背景GSS耗减挽救VEGFA，但仅分子终点且术语需核清	遗传干预仅分子终点	C	1	1	True	glycine; glutathione, reduced (GSH)	KEGG:C00037|GSS; KEGG:C00051|GSS	2	复用原v1生化候选；未重新全面核验反应注释	glutathione, reduced (GSH)	61.0	-0.1613611744749763	0.4087087912087912	43.0	-0.12274628270650068	0.6776837837837838	0.4382132530120482	KEGG:C00037|GSS	0.5986693069306931	本轮ER关联未过0.05；不以此排除功能价值	S119（2025）：GSS耗减逆转GLO1导致的VEGFA蛋白增加；GLO1稳定GSS	S119：乳腺癌细胞；本次提取段落未逐一确认该子实验细胞系	S119：GLO1过表达背景中耗减GSS	S119：GLO1改变GSH/GSSG；未单独证实GSS介导本研究所有转移表型	S119：部分原文GSH/GSS术语需核清；这里只记分子互作/挽救，不认定GSS独立生长或转移因果	有GLO1背景GSS耗减挽救VEGFA，但仅分子终点且术语需核清	先查Figure8P具体模型、GSS/GSH区分；不自动赋予肿瘤转移功能	PRIMARY_RESULTS_SECTION_2_12	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S119	https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202500722	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
