feature_name	metabolite_key	gene	uniprot_accession	matched_chebi	matched_participant_names	reaction	relation_type	rhea_ids	compartment	annotation_evidence	human_experimental_annotation	subunit_notes	source_url	status	reason
1-oleoylglycerol (1-monoolein)	NAME:1-oleoylglycerol (1-monoolein)	ABHD6	Q9BV23	75342	1-(9Z-octadecenoyl)-glycerol	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_REACTION	RHEA:38487	Late endosome membrane; Lysosome membrane; Mitochondrion membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BV23/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
1-oleoylglycerol (1-monoolein)	NAME:1-oleoylglycerol (1-monoolein)	PNPLA3	Q9NST1	75342	1-(9Z-octadecenoyl)-glycerol	2 1-(9Z-octadecenoyl)-glycerol = 1,2-di-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38323	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
1-oleoylglycerol (1-monoolein)	NAME:1-oleoylglycerol (1-monoolein)	PNPLA3	Q9NST1	75342	1-(9Z-octadecenoyl)-glycerol	1-(9Z-octadecenoyl)-glycerol + 1,2-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38327	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
1-oleoylglycerol (1-monoolein)	NAME:1-oleoylglycerol (1-monoolein)	PNPLA3	Q9NST1	75342	1-(9Z-octadecenoyl)-glycerol	1-(9Z-octadecenoyl)-glycerol + 1,3-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	DIRECT_REACTION	RHEA:38331	Membrane; Lipid droplet	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9NST1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
1-oleoylglycerol (1-monoolein)	NAME:1-oleoylglycerol (1-monoolein)	ABHD16B	Q9H3Z7	75342	1-(9Z-octadecenoyl)-glycerol	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_REACTION	RHEA:38487	NOT_SPECIFIED	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36841071""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9H3Z7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
1-stearoylglycerol (18:0)	KEGG:D01947	MOGAT2	Q3SYC2	75555	1-octadecanoylglycerol	1-octadecanoylglycerol + (9Z)-octadecenoyl-CoA = 1-octadecanoyl-2-(9Z-octadecenoyl)-glycerol + CoA	DIRECT_REACTION	RHEA:38127	Endoplasmic reticulum membrane; Cytoplasm, perinuclear region	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""12621063""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q3SYC2/entry	CONDITIONAL	Original D01947 is glyceryl monostearate drug/mixture entry; name-specific 1-isomer hypothesis needs source confirmation.
1-stearoylglycerol (18:0)	KEGG:D01947	MOGAT2	Q3SYC2	75555	1-octadecanoylglycerol	1-octadecanoylglycerol + (9Z)-octadecenoyl-CoA = 1-octadecanoyl-3-(9Z-octadecenoyl)-glycerol + CoA	DIRECT_REACTION	RHEA:77583	Endoplasmic reticulum membrane; Cytoplasm, perinuclear region	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""12621063""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q3SYC2/entry	CONDITIONAL	Original D01947 is glyceryl monostearate drug/mixture entry; name-specific 1-isomer hypothesis needs source confirmation.
1-stearoylglycerol (18:0)	KEGG:D01947	ABHD12	Q8N2K0	75555	1-octadecanoylglycerol	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:38363	Endoplasmic reticulum membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	CONDITIONAL	Original D01947 is glyceryl monostearate drug/mixture entry; name-specific 1-isomer hypothesis needs source confirmation.
1-stearoylglycerol (18:0)	KEGG:D01947	MOGAT1	Q96PD6	75555	1-octadecanoylglycerol	1-octadecanoylglycerol + (9Z)-octadecenoyl-CoA = 1-octadecanoyl-3-(9Z-octadecenoyl)-glycerol + CoA	DIRECT_REACTION	RHEA:77583	Endoplasmic reticulum membrane	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q91ZV4""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q96PD6/entry	CONDITIONAL	Original D01947 is glyceryl monostearate drug/mixture entry; name-specific 1-isomer hypothesis needs source confirmation.
1-stearoylglycerol (18:0)	KEGG:D01947	MGLL	Q99685	75555	1-octadecanoylglycerol	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	DIRECT_REACTION	RHEA:38363	Cytoplasm, cytosol; Membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19957260""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19962385""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q99685/entry	CONDITIONAL	Original D01947 is glyceryl monostearate drug/mixture entry; name-specific 1-isomer hypothesis needs source confirmation.
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	TK2	O00142	57566	dCMP	2'-deoxycytidine + ATP = dCMP + ADP + H(+)	DIRECT_REACTION	RHEA:46040	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11687801""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""9989599""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20843780""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21937588""}], ""value"": ""Monomer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/O00142/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	NT5E	P21589	57566	dCMP	dCMP + H2O = 2'-deoxycytidine + phosphate	DIRECT_REACTION	RHEA:29363	Cell membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34403084""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22997138""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23142347""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P21589/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	AK4	P27144	57566	dCMP	dCMP + ATP = dCDP + ADP	DIRECT_REACTION	RHEA:25094	Mitochondrion matrix	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19766732""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19130895""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""Reference"", ""id"": ""Ref.17""}], ""value"": ""Monomer (Ref.17). Interacts with SLC25A5/ANT2 (PubMed:19130895)""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P27144/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	DCK	P27707	57566	dCMP	2'-deoxycytidine + a ribonucleoside 5'-triphosphate = dCMP + a ribonucleoside 5'-diphosphate + H(+)	DIRECT_REACTION	RHEA:20061	Nucleus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12808445""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18377927""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19159229""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1996353""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20614893""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20637175""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12808445""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16421443""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19836232""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20614893""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20684612""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P27707/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	CMPK1	P30085	57566	dCMP	dCMP + ATP = dCDP + ADP	DIRECT_REACTION	RHEA:25094	Nucleus; Cytoplasm	"[{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03172""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03172""}], ""value"": ""Monomer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P30085/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	DCTD	P32321	57566	dCMP	dCMP + H2O + H(+) = dUMP + NH4(+)	DIRECT_REACTION	RHEA:22924	NOT_SPECIFIED	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7685356""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""Reference"", ""id"": ""Ref.11""}], ""value"": ""Homohexamer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P32321/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	CMPK2	Q5EBM0	57566	dCMP	dCMP + ATP = dCDP + ADP	DIRECT_REACTION	RHEA:25094	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23416111""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q5EBM0/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	AK9	Q5TCS8	57566	dCMP	dCMP + ATP = dCDP + ADP	DIRECT_REACTION	RHEA:25094	Cytoplasm; Nucleus; Cell projection, cilium, flagellum	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23416111""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q5TCS8/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	NT5C	Q8TCD5	57566	dCMP	dCMP + H2O = 2'-deoxycytidine + phosphate	DIRECT_REACTION	RHEA:29363	Cytoplasm	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9JM14""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17985935""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8TCD5/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	SLC25A36	Q96CQ1	57566	dCMP	dCMP(in) + CTP(out) = dCMP(out) + CTP(in)	DIRECT_TRANSPORT	RHEA:73615	Mitochondrion inner membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25320081""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q96CQ1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	NT5C1A	Q9BXI3	57566	dCMP	dCMP + H2O = 2'-deoxycytidine + phosphate	DIRECT_REACTION	RHEA:29363	Cytoplasm	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11133996""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q9BXI3/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxycytidine 5'-monophosphate	KEGG:C00239	DCTPP1	Q9H773	57566	dCMP	dCTP + H2O = dCMP + diphosphate + H(+)	DIRECT_REACTION	RHEA:22636	Mitochondrion; Nucleus; Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24467396""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9QY93""}], ""value"": ""Homotetramer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q9H773/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	PNP	P00491	17172	2'-deoxyguanosine	2'-deoxyguanosine + phosphate = 2-deoxy-alpha-D-ribose 1-phosphate + guanine	DIRECT_REACTION	RHEA:27738	Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P23492""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""23438750""}], ""value"": ""Homotrimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P00491/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
2'-deoxyguanosine	KEGG:C00330	DCK	P27707	17172	2'-deoxyguanosine	2'-deoxyguanosine + ATP = dGMP + ADP + H(+)	DIRECT_REACTION	RHEA:19201	Nucleus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19159229""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1996353""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12808445""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16421443""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19836232""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20614893""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20684612""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P27707/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	NT5C2	P49902	17172	2'-deoxyguanosine	dGMP + H2O = 2'-deoxyguanosine + phosphate	DIRECT_REACTION	RHEA:29379	Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12907246""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10092873""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17405878""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21396942""}], ""value"": ""Homotetramer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P49902/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	NT5C2	P49902	17172	2'-deoxyguanosine	dGMP + inosine = 2'-deoxyguanosine + IMP	DIRECT_REACTION	RHEA:69580	Cytoplasm, cytosol	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9371705""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10092873""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17405878""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21396942""}], ""value"": ""Homotetramer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/P49902/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	DGUOK	Q16854	17172	2'-deoxyguanosine	2'-deoxyguanosine + ATP = dGMP + ADP + H(+)	DIRECT_REACTION	RHEA:19201	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11687801""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17073823""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23043144""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8692979""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8706825""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11427893""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q16854/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	NT5C	Q8TCD5	17172	2'-deoxyguanosine	dGMP + H2O = 2'-deoxyguanosine + phosphate	DIRECT_REACTION	RHEA:29379	Cytoplasm	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9JM14""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17985935""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8TCD5/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
2'-deoxyguanosine	KEGG:C00330	NT5M	Q9NPB1	17172	2'-deoxyguanosine	dGMP + H2O = 2'-deoxyguanosine + phosphate	DIRECT_REACTION	RHEA:29379	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16004879""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""12352955""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
2'-deoxyguanosine	KEGG:C00330	SAMHD1	Q9Y3Z3	17172	2'-deoxyguanosine	dGTP + H2O = 2'-deoxyguanosine + triphosphate + H(+)	DIRECT_REACTION	RHEA:15193	Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22056990""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22069334""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23601106""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24217394""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26294762""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26431200""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29379009""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29670289""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31291580""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23601106""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24141705""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24217394""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25267621""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25288794""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25760601""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26101257""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26294762""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26431200""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28229507""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28834754""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28871089""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29670289""}], ""value"": ""Homodimer; in absence of GTP and dNTP (PubMed:24141705, PubMed:24217394, PubMed:25760601, PubMed:28229507). Homotetramer; in GTP- and dNTP-bound form (PubMed:23601106, PubMed:24141705, PubMed:24217394, PubMed:25267621, PubMed:25288794, PubMed:25760601, PubMed:26101257, PubMed:26294762, PubMed:26431200, PubMed:28229507). Interacts with MRE11; leading to stimulate the exonuclease activity of MRE11 (PubMed:28834754, PubMed:29670289). Interacts with RBBP8/CtIP (PubMed:28834754). Interacts (via its C-terminus) with CD81""}], ""commentType"": ""SUBUNIT""}, {""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21613998""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21720370""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24336198""}], ""value"": ""(Microbial infection) Interacts with HIV-2 viral protein Vpx; promoting interaction with a E3 ubiquitin-protein ligase complex containing DCAF1, leading to subsequent ubiquitination and degradation of SAMHD1""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q9Y3Z3/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
