mode	group	bin_id	mean_log2_ratio	n_donors
primary	Epithelial_control	chr7:12	0.004169590049858518	19
primary	Epithelial_control	chr7:13	-0.004428673804849579	21
primary	Epithelial_control	chr7:14	-0.026789573352632	21
primary	Epithelial_control	chr7:15	-0.05677971181941579	20
primary	Epithelial_control	chr7:2	0.008125534675100214	22
primary	Epithelial_control	chr7:3	0.0007908779018310826	22
primary	Epithelial_control	chr7:4	0.003117018204186849	22
primary	Epithelial_control	chr7:5	0.0067494714751323345	5
primary	Epithelial_control	chr7:6	0.026724772263426545	10
primary	Epithelial_control	chr7:7	0.06896325230097189	22
primary	Epithelial_control	chr7:8	0.10671231881377564	7
primary	Epithelial_control	chr7:9	0.13227033801316698	22
primary	Epithelial_control	chr8:0	0.01799501836250529	3
primary	Epithelial_control	chr8:1	0.010497242669314785	19
primary	Epithelial_control	chr8:10	0.01860254157024047	22
primary	Epithelial_control	chr8:11	NA	0
primary	Epithelial_control	chr8:12	0.019116838369616248	19
primary	Epithelial_control	chr8:13	NA	0
primary	Epithelial_control	chr8:14	0.03908269501451311	22
primary	Epithelial_control	chr8:2	-0.005897976957864976	22
primary	Epithelial_control	chr8:3	-0.010208115754614446	22
primary	Epithelial_control	chr8:4	0.0008538792834283104	20
primary	Epithelial_control	chr8:5	0.014771769533489583	22
primary	Epithelial_control	chr8:6	0.03034724951328566	15
primary	Epithelial_control	chr8:7	0.03347742892258896	18
primary	Epithelial_control	chr8:8	0.03084266377286598	20
primary	Epithelial_control	chr8:9	0.024855071953276065	20
primary	Epithelial_control	chr9:0	0.0011530283150553975	18
primary	Epithelial_control	chr9:1	0.0006025124775528761	8
primary	Epithelial_control	chr9:10	0.01982672174491817	11
primary	Epithelial_control	chr9:11	0.013055428949702118	16
primary	Epithelial_control	chr9:12	0.016850766697765907	22
primary	Epithelial_control	chr9:13	0.10145574088170517	22
primary	Epithelial_control	chr9:2	-0.0026769811441279476	3
primary	Epithelial_control	chr9:3	-0.003866522745784622	22
primary	Epithelial_control	chr9:6	NA	0
primary	Epithelial_control	chr9:7	-0.0011984456544811529	21
primary	Epithelial_control	chr9:8	0.0074903090551503	21
primary	Epithelial_control	chr9:9	0.015261145255201392	22
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:0	-0.00917698337582204	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:1	0.010354739861058648	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:10	0.002328088874735806	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:11	0.004664815556233202	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:12	0.009335653208167807	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:13	0.011596716486675245	4
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:2	0.01843907391488181	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:3	0.018233696781824037	9
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:4	0.017328622916204663	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:5	0.0034800579562543872	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:6	0.015201416365976954	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:7	0.01209766526200929	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:8	0.009965323075508582	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr10:9	0.006944058896219935	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:0	0.00984125592554951	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:1	0.0003519890607043516	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:10	-0.020015560998766748	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:11	-0.09836165094424643	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:12	-0.14457258818676924	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:13	-0.1287270314210183	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:2	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:3	0.0032628579302168385	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:4	0.014988072515633532	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:5	0.048817652527660876	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:6	0.019591989117565916	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:7	0.009546705032358131	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:8	0.0029562928686460536	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr11:9	-0.003059126763648081	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:0	-0.02047766286846605	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:1	-0.036534590686695644	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:10	0.004678729915883671	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:11	0.00836360952787278	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:12	-0.003527415715948868	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:13	-0.011394969241295403	6
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:2	-0.02381144641246171	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:3	-0.02579813808397833	4
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:4	-0.012255790869529281	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:5	0.006166706141182806	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:6	0.023583252095829406	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:7	0.022330217152423403	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:8	0.03304164776998881	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr12:9	0.006297890469150372	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:1	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:10	0.039641483363205304	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:11	0.034696814061022846	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:2	-0.022925971740262632	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:3	-0.019851517883326897	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:4	-0.004279776930854481	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:5	0.01894049966765994	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:6	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:7	0.01635570641710299	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr13:9	0.018700482886334354	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:1	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:10	-0.02297604304840133	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:2	-0.008531425268248079	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:3	-0.029699893738296956	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:4	-0.03959961234591592	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:5	-0.02293684020426378	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:6	-0.005288463093071382	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:7	1.7083527647028066e-05	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:8	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr14:9	-0.015446348226629965	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:10	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:2	-0.008043844224820799	2
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:3	-0.0013423796498033824	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:4	0.0010208028918757275	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:5	-0.0017094435829206893	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:6	0.003284894289482354	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:7	0.01706940315501032	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:8	0.02134099362482571	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr15:9	0.01823343530898322	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:0	-0.010116587114926396	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:1	-0.0020895726601033024	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:2	0.0008680035030887872	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:3	0.009194878189088262	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:4	0.014197318047400806	5
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:5	0.011542611457964631	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:6	0.004285105789154404	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:7	0.006571683445803519	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr16:8	0.018984341369842974	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:0	0.011634975363264372	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:1	0.005243546199198681	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:2	-0.0024823386621178048	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:3	-0.036126304615763875	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:4	-0.002825471633181446	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:5	0.010192294549910002	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:6	0.005970344789834988	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:7	0.002343108476218118	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr17:8	0.004538398463871855	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:0	-0.011760658551893628	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:1	0.002619642421787474	8
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:2	0.000980329651797523	12
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:3	0.0021976961824465295	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:4	0.0021722378211635777	12
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:5	0.0031716819106946074	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:6	0.005134104008702233	5
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:7	0.008046753558570893	8
primary	Myeloid | ALL_MYELOID | adj_benign	chr18:8	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:0	0.00359151312408453	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:1	-0.006993573420244067	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:2	0.0015906716442046665	7
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:3	0.0069786860754878196	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:4	0.04286656286785629	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr19:5	-0.0006096149930008947	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:0	0.012825909938418461	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:1	0.01928836330665544	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:10	-0.005610651678039405	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:11	-0.01835878559916059	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:12	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:14	-0.010170219026303754	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:15	0.018334010980703964	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:16	0.03720884253816485	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:17	0.02879054850699055	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:18	0.03545540120284122	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:19	0.03226023999118528	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:2	-0.0018970533059215347	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:20	0.022186231419792143	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:21	0.020349297498252546	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:22	0.015257554757870856	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:23	0.018848681985886597	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:24	0.03266987812503906	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:3	0.006326247602965628	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:4	0.00986084059068656	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:5	-0.010014606716678996	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:6	-0.027273384110872913	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:7	-0.023796875610796398	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:8	-0.012036896108788804	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr1:9	-0.004550365805110102	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:0	0.017962167170344552	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:1	0.026480935046307847	5
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:2	0.026011223285543023	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:3	0.012556934687997722	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:4	0.012845894818389662	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:5	0.007827863970115236	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr20:6	-0.004332676576781593	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr21:0	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr21:1	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr21:2	-0.006340567799362534	3
primary	Myeloid | ALL_MYELOID | adj_benign	chr21:3	0.010257290073009573	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr21:4	0.024413049779443308	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr22:1	0.013154507552672686	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr22:2	0.006933538682079771	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr22:3	0.00556620058978573	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr22:4	0.009016420184893209	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr22:5	0.0398719424992854	4
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:0	-0.022571608254187	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:1	-0.01026147429947374	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:10	-0.00043054506415039323	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:11	0.012406636924129244	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:12	0.005644103449645995	9
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:13	-2.177963164524269e-05	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:14	0.00315806027989492	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:15	-0.007177529813208122	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:16	-0.006309860169714592	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:17	-0.007832576139672214	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:18	-0.016889090591291293	12
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:19	-0.02582847435782667	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:2	-0.02133018666379408	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:20	-0.01687717896521845	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:21	-0.006303085790406881	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:22	-0.007969417888126518	6
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:23	-0.014992346816209768	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:24	-0.014336613502635119	13
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:3	-0.053185564326889395	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:4	-0.03336532442270603	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:5	-0.004335637940952667	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:6	0.008516252303650265	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:7	0.009101403635915533	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:8	-0.004209142549187147	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr2:9	-0.012425121686385798	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:0	0.009622910867331401	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:1	-0.002222728671524889	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:10	-0.011960526305938673	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:11	-0.0038604168432066267	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:12	0.004003784082284658	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:13	0.005252266072535655	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:14	0.005352205168026344	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:15	0.006092119844562318	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:16	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:17	0.009730750742368921	14
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:18	0.00784318568731613	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:19	0.0026053753891105897	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:2	-0.005325343176349634	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:3	-0.010272798889182375	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:4	-0.007315176350517165	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:5	-0.0003484077719638935	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:6	-0.00618030044280866	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:7	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:8	NA	0
primary	Myeloid | ALL_MYELOID | adj_benign	chr3:9	-0.007209043887356649	1
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:0	-0.00911851376964846	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:1	-0.003808680361614186	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:10	0.005458634142941651	15
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:11	0.0018679072008501577	11
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:12	0.0020447807712533324	10
primary	Myeloid | ALL_MYELOID | adj_benign	chr4:13	NA	0
