mode	subtype	bin_id	n_pairs	mean_tumor_minus_adjacent_log2
primary	Macrophages	chr6:10	14	-0.0011310248166565824
primary	Macrophages	chr6:11	14	-0.0013836531207985726
primary	Macrophages	chr6:12	8	-0.0011567362942773878
primary	Macrophages	chr6:13	14	-0.000747911111039686
primary	Macrophages	chr6:14	14	0.002004298202281999
primary	Macrophages	chr6:15	14	-0.008739490314475443
primary	Macrophages	chr6:16	6	-0.006889972148851563
primary	Macrophages	chr6:2	14	-0.0037725104752637435
primary	Macrophages	chr6:3	14	-0.0006119370687102864
primary	Macrophages	chr6:4	14	0.00225792119814304
primary	Macrophages	chr6:5	6	0.00048218543127999305
primary	Macrophages	chr6:7	13	0.0045506064005688684
primary	Macrophages	chr6:8	13	0.0009635872784231448
primary	Macrophages	chr7:0	14	-0.00015113957808055394
primary	Macrophages	chr7:1	12	0.007596099730362952
primary	Macrophages	chr7:10	14	-0.0017121043164495234
primary	Macrophages	chr7:11	8	-0.004681684502054074
primary	Macrophages	chr7:12	12	-0.0042931126002699665
primary	Macrophages	chr7:13	14	-0.004659781861602899
primary	Macrophages	chr7:14	14	-0.01050306348331982
primary	Macrophages	chr7:15	13	-0.024568231473725135
primary	Macrophages	chr7:2	14	0.005264908682553135
primary	Macrophages	chr7:3	14	0.004768342898251697
primary	Macrophages	chr7:4	14	-0.0008919558325406942
primary	Macrophages	chr7:5	1	0.006983576481987255
primary	Macrophages	chr7:6	6	-0.0020575140781532012
primary	Macrophages	chr7:7	14	0.0015962109081638272
primary	Macrophages	chr7:8	4	0.007131655254471802
primary	Macrophages	chr7:9	14	0.0014379337431502499
primary	Macrophages	chr8:0	2	0.013808563462831276
primary	Macrophages	chr8:1	12	-0.0037723879581918144
primary	Macrophages	chr8:10	14	-0.004537876314668533
primary	Macrophages	chr8:12	13	-0.0008930436600667498
primary	Macrophages	chr8:14	14	0.00010498256601870796
primary	Macrophages	chr8:2	14	0.0013910292553623008
primary	Macrophages	chr8:3	14	-0.0005223258194125563
primary	Macrophages	chr8:4	13	-0.00641848652261825
primary	Macrophages	chr8:5	14	-0.006588122098816053
primary	Macrophages	chr8:6	10	-0.004178978829115835
primary	Macrophages	chr8:7	11	-0.012671831437078746
primary	Macrophages	chr8:8	13	-0.006827614543859731
primary	Macrophages	chr8:9	13	-0.002391968726380159
primary	Macrophages	chr9:0	12	-0.0008177554941102477
primary	Macrophages	chr9:1	5	-0.009347716902520195
primary	Macrophages	chr9:10	7	-0.006982831993094586
primary	Macrophages	chr9:11	11	-0.0034399792442872685
primary	Macrophages	chr9:12	14	0.0013776511695638449
primary	Macrophages	chr9:13	14	0.005976057240775774
primary	Macrophages	chr9:3	14	0.00022487128420650376
primary	Macrophages	chr9:7	14	0.0035853915463394015
primary	Macrophages	chr9:8	14	-0.002488930780056023
primary	Macrophages	chr9:9	14	-0.0012202175306438097
primary	Mast_cells	chr10:0	5	-0.030940059645974342
primary	Mast_cells	chr10:1	5	-0.012868852329964453
primary	Mast_cells	chr10:10	5	0.0016989414219080422
primary	Mast_cells	chr10:11	5	-0.005561412642105545
primary	Mast_cells	chr10:12	5	-0.004847925386161654
primary	Mast_cells	chr10:13	1	-0.09104369075691662
primary	Mast_cells	chr10:2	5	0.0059273670446645405
primary	Mast_cells	chr10:3	3	-0.00348902935560972
primary	Mast_cells	chr10:4	5	-0.010596198738402389
primary	Mast_cells	chr10:6	5	-0.014051596461648486
primary	Mast_cells	chr10:7	5	-0.003824054777522373
primary	Mast_cells	chr10:8	5	0.007915950214844387
primary	Mast_cells	chr10:9	5	0.003918967744774619
primary	Mast_cells	chr11:0	5	0.010650974202267762
primary	Mast_cells	chr11:1	5	0.000504266290587968
primary	Mast_cells	chr11:10	5	0.005158567117108517
primary	Mast_cells	chr11:11	5	0.0003240704559948515
primary	Mast_cells	chr11:12	5	0.010955259581662663
primary	Mast_cells	chr11:3	5	0.005107281858892275
primary	Mast_cells	chr11:4	5	0.028418152636787347
primary	Mast_cells	chr11:5	5	0.025581484114208703
primary	Mast_cells	chr11:6	5	0.007319926761305613
primary	Mast_cells	chr11:7	5	-0.0010191121329907737
primary	Mast_cells	chr11:8	5	0.00164302797712291
primary	Mast_cells	chr11:9	5	-0.0076216525084635625
primary	Mast_cells	chr12:0	5	0.0032093614004697463
primary	Mast_cells	chr12:1	5	-0.002575346483169529
primary	Mast_cells	chr12:10	5	0.021252725424330505
primary	Mast_cells	chr12:11	5	0.014389962905520273
primary	Mast_cells	chr12:12	5	0.006836875315956181
primary	Mast_cells	chr12:13	2	0.09229051941033625
primary	Mast_cells	chr12:2	5	0.00924006400049913
primary	Mast_cells	chr12:3	1	0.02202447040406341
primary	Mast_cells	chr12:4	5	0.004774287891510964
primary	Mast_cells	chr12:5	5	0.002359007506884836
primary	Mast_cells	chr12:6	5	0.0068372121392333216
primary	Mast_cells	chr12:7	5	0.014363371096414756
primary	Mast_cells	chr12:9	5	0.011960833138679456
primary	Mast_cells	chr13:11	5	0.0067185359851272275
primary	Mast_cells	chr13:2	5	0.028641134436829953
primary	Mast_cells	chr13:3	5	0.051641601514937074
primary	Mast_cells	chr13:4	5	0.05591937259094739
primary	Mast_cells	chr13:7	5	0.03245442254364257
primary	Mast_cells	chr13:9	5	0.019367766669456055
primary	Mast_cells	chr14:10	5	0.00762849068628562
primary	Mast_cells	chr14:2	5	0.02526715292343104
primary	Mast_cells	chr14:3	5	-0.020925821025169232
primary	Mast_cells	chr14:4	3	-0.03802383205831155
primary	Mast_cells	chr14:5	5	-0.013349146909241886
primary	Mast_cells	chr14:6	5	-0.017070900307439137
primary	Mast_cells	chr14:7	5	-0.01834298739790326
primary	Mast_cells	chr14:9	5	0.012801554777840039
primary	Mast_cells	chr15:3	5	-0.008075613851370445
primary	Mast_cells	chr15:4	5	-0.01774446656089873
primary	Mast_cells	chr15:5	5	-0.011883899710948994
primary	Mast_cells	chr15:6	5	-0.0031786678476180496
primary	Mast_cells	chr15:7	5	-0.017188153670908705
primary	Mast_cells	chr15:8	5	-0.01082111082063389
primary	Mast_cells	chr15:9	5	-0.008949126413697207
primary	Mast_cells	chr16:0	5	0.04078209234813761
primary	Mast_cells	chr16:1	5	0.011362081584961136
primary	Mast_cells	chr16:2	5	-0.01347368894877215
primary	Mast_cells	chr16:3	5	-0.012930135779857927
primary	Mast_cells	chr16:4	1	-0.013536264531411142
primary	Mast_cells	chr16:5	5	-0.0038983742286106543
primary	Mast_cells	chr16:6	5	-0.004250507648448139
primary	Mast_cells	chr16:7	5	-0.0044797332178407815
primary	Mast_cells	chr16:8	5	0.006238358302140791
primary	Mast_cells	chr17:0	5	-0.010472922666804014
primary	Mast_cells	chr17:1	5	-0.010665448668399889
primary	Mast_cells	chr17:2	5	-0.0001592044216420483
primary	Mast_cells	chr17:3	5	-0.012672137472537736
primary	Mast_cells	chr17:4	5	0.005374226869678497
primary	Mast_cells	chr17:5	5	-0.010103181720564233
primary	Mast_cells	chr17:6	5	0.004679533675925821
primary	Mast_cells	chr17:7	5	0.0006694284710791754
primary	Mast_cells	chr17:8	5	-0.03592223189963957
primary	Mast_cells	chr18:0	5	0.050919948199814005
primary	Mast_cells	chr18:1	3	0.011774328797503645
primary	Mast_cells	chr18:2	4	0.013814929277914835
primary	Mast_cells	chr18:3	4	-9.182375599923217e-05
primary	Mast_cells	chr18:4	5	-0.00511269281134355
primary	Mast_cells	chr18:5	5	-0.006815447465485269
primary	Mast_cells	chr18:6	1	0.01423521620978569
primary	Mast_cells	chr18:7	4	-0.017116847482474752
primary	Mast_cells	chr19:0	5	0.0057567002512250625
primary	Mast_cells	chr19:1	5	0.007182467920609344
primary	Mast_cells	chr19:2	2	0.04692078758661393
primary	Mast_cells	chr19:3	5	0.01789792861373533
primary	Mast_cells	chr19:4	5	-0.028288493687884563
primary	Mast_cells	chr19:5	5	-0.0072770943640001005
primary	Mast_cells	chr1:0	5	0.008535589586678962
primary	Mast_cells	chr1:1	5	0.022342134281554585
primary	Mast_cells	chr1:10	5	-0.006686123462300716
primary	Mast_cells	chr1:11	5	-0.0014537528125081682
primary	Mast_cells	chr1:14	5	0.02604167218552833
primary	Mast_cells	chr1:15	5	0.012052180665773873
primary	Mast_cells	chr1:16	5	-0.01997127108496194
primary	Mast_cells	chr1:17	5	-0.012567182811276662
primary	Mast_cells	chr1:18	5	-0.01848143010395042
primary	Mast_cells	chr1:19	5	0.0023246455938983695
primary	Mast_cells	chr1:2	5	0.012872004218104022
primary	Mast_cells	chr1:20	5	0.025322058235695645
primary	Mast_cells	chr1:21	5	0.013267204599059326
primary	Mast_cells	chr1:22	5	0.006549768690783909
primary	Mast_cells	chr1:23	5	0.024332981383901598
primary	Mast_cells	chr1:24	5	0.03820062391050495
primary	Mast_cells	chr1:3	5	0.003520654322575181
primary	Mast_cells	chr1:4	5	-0.01507478358016997
primary	Mast_cells	chr1:5	5	0.0013327595676946719
primary	Mast_cells	chr1:6	5	0.024159487334783337
primary	Mast_cells	chr1:7	5	0.04555912554071675
primary	Mast_cells	chr1:8	5	0.030945740699312902
primary	Mast_cells	chr1:9	5	-0.004473332347969574
primary	Mast_cells	chr20:0	5	0.005838305019379704
primary	Mast_cells	chr20:1	2	-0.032147983843191626
primary	Mast_cells	chr20:2	5	0.01917209582924152
primary	Mast_cells	chr20:3	5	0.018874768278444597
primary	Mast_cells	chr20:4	5	0.005195076397548297
primary	Mast_cells	chr20:5	5	0.004220392616421303
primary	Mast_cells	chr20:6	5	0.04186856783864209
primary	Mast_cells	chr21:2	1	-0.04661340266219621
primary	Mast_cells	chr21:3	5	0.0032499036166073305
primary	Mast_cells	chr21:4	5	-0.004472279302503515
primary	Mast_cells	chr22:1	5	-0.0006828535268965485
primary	Mast_cells	chr22:2	5	0.003398873875669088
primary	Mast_cells	chr22:3	5	0.03743943187194691
primary	Mast_cells	chr22:4	5	0.017001678726530144
primary	Mast_cells	chr2:0	5	0.007274872573679737
primary	Mast_cells	chr2:1	5	0.005293325621389215
primary	Mast_cells	chr2:10	5	-0.00793693485537566
primary	Mast_cells	chr2:11	5	0.0038061304536944744
primary	Mast_cells	chr2:12	4	0.0202894282762442
primary	Mast_cells	chr2:13	5	0.0197211727618943
primary	Mast_cells	chr2:15	5	0.030276136927017645
primary	Mast_cells	chr2:16	5	0.014663019850302713
primary	Mast_cells	chr2:17	5	-0.003088616009925982
primary	Mast_cells	chr2:18	4	-0.03356076617960518
primary	Mast_cells	chr2:19	5	-0.040722298552927486
primary	Mast_cells	chr2:2	5	0.01996814767641719
primary	Mast_cells	chr2:20	5	-0.04359847255723561
primary	Mast_cells	chr2:21	5	-0.007533753247637489
primary	Mast_cells	chr2:22	1	-2.168404344971009e-19
primary	Mast_cells	chr2:23	5	0.007400612505045626
primary	Mast_cells	chr2:24	5	-0.00870834886128687
primary	Mast_cells	chr2:3	5	0.012565466094691172
primary	Mast_cells	chr2:4	5	0.008609932839568655
primary	Mast_cells	chr2:5	4	-0.005081668721538885
primary	Mast_cells	chr2:6	5	-0.009444045580038368
primary	Mast_cells	chr2:7	5	-0.011958568704884964
primary	Mast_cells	chr2:8	5	0.005208508647114379
primary	Mast_cells	chr2:9	5	0.001751821226966862
primary	Mast_cells	chr3:0	5	-0.037422208943868586
primary	Mast_cells	chr3:1	5	-0.0028848925110398133
primary	Mast_cells	chr3:10	5	-0.019146188500196264
primary	Mast_cells	chr3:11	5	-0.0011260505061943982
primary	Mast_cells	chr3:12	5	0.016495164488366104
primary	Mast_cells	chr3:13	5	0.032336892311423074
primary	Mast_cells	chr3:14	5	0.013698229499076977
primary	Mast_cells	chr3:15	5	-0.013363096984185885
primary	Mast_cells	chr3:17	5	-0.030975310673153556
primary	Mast_cells	chr3:18	5	-0.0013298023171723107
primary	Mast_cells	chr3:19	5	0.02990759671853524
primary	Mast_cells	chr3:2	3	-0.00527590286422566
primary	Mast_cells	chr3:3	5	0.008853553733117999
primary	Mast_cells	chr3:4	5	0.01211857987126169
primary	Mast_cells	chr3:5	5	0.02139936492679787
primary	Mast_cells	chr3:6	4	-0.01930363472546445
primary	Mast_cells	chr4:0	5	-0.013525349119614467
primary	Mast_cells	chr4:1	4	-0.004402170927214429
primary	Mast_cells	chr4:10	5	0.012359147527706827
primary	Mast_cells	chr4:11	4	0.00386388062750069
primary	Mast_cells	chr4:12	4	0.003758863003369085
primary	Mast_cells	chr4:14	5	0.014153149599896404
primary	Mast_cells	chr4:15	5	0.010250244295276526
primary	Mast_cells	chr4:16	5	-0.013468779424518379
primary	Mast_cells	chr4:18	5	-0.017292962349089426
primary	Mast_cells	chr4:3	4	0.01931025282444294
primary	Mast_cells	chr4:4	5	0.02789609602980374
primary	Mast_cells	chr4:5	5	0.030870114895610718
primary	Mast_cells	chr4:7	5	0.0204756560102693
primary	Mast_cells	chr4:8	5	0.012885544407229766
primary	Mast_cells	chr4:9	5	0.017934122380810373
primary	Mast_cells	chr5:0	5	-0.0034392427370131067
primary	Mast_cells	chr5:1	2	-0.004385478461889216
primary	Mast_cells	chr5:11	5	-0.0019912896424773272
primary	Mast_cells	chr5:12	3	-0.0583075321603122
primary	Mast_cells	chr5:13	5	-0.03239876067443666
primary	Mast_cells	chr5:14	5	-0.001570697475939986
primary	Mast_cells	chr5:15	5	-0.0008520327156011063
primary	Mast_cells	chr5:16	5	0.008220464780988269
primary	Mast_cells	chr5:17	5	0.045088543004657075
primary	Mast_cells	chr5:3	5	0.018634294056858593
primary	Mast_cells	chr5:4	4	-0.004924061125963535
primary	Mast_cells	chr5:5	5	-0.008403177623314922
primary	Mast_cells	chr5:6	5	-0.01293896507381726
primary	Mast_cells	chr5:7	5	0.004024544199634682
primary	Mast_cells	chr5:8	5	0.004452437320515778
primary	Mast_cells	chr5:9	5	0.006080227751853815
primary	Mast_cells	chr6:0	5	0.006387082926861342
primary	Mast_cells	chr6:1	5	-0.0012479386875892894
primary	Mast_cells	chr6:10	5	-0.009240952630413843
primary	Mast_cells	chr6:11	5	-0.0013995490922390809
primary	Mast_cells	chr6:12	4	-0.004002885945296339
primary	Mast_cells	chr6:13	5	-0.007731226199232709
primary	Mast_cells	chr6:14	5	-0.009351641088552066
primary	Mast_cells	chr6:15	5	-0.0017356478850075658
primary	Mast_cells	chr6:16	2	0.08623725849365378
primary	Mast_cells	chr6:2	5	-0.03467123226653438
primary	Mast_cells	chr6:3	5	-0.06085814949032096
primary	Mast_cells	chr6:4	5	0.01814101385898753
primary	Mast_cells	chr6:5	2	0.05151156023427664
primary	Mast_cells	chr6:7	5	-0.004290074991214294
primary	Mast_cells	chr6:8	5	-0.014196436105681057
primary	Mast_cells	chr7:0	5	-0.0023943214125755783
primary	Mast_cells	chr7:1	5	-0.02186836084655238
primary	Mast_cells	chr7:10	5	0.0011058159235493707
primary	Mast_cells	chr7:11	3	0.002163751108721176
primary	Mast_cells	chr7:12	5	-0.01894937730921125
primary	Mast_cells	chr7:13	5	-0.03363654315867423
primary	Mast_cells	chr7:14	5	-0.032863388449512546
primary	Mast_cells	chr7:15	5	-0.014049261811618901
primary	Mast_cells	chr7:2	5	-0.015453790984879368
primary	Mast_cells	chr7:3	5	0.0010359619961860952
primary	Mast_cells	chr7:4	5	-0.0028899566481086583
primary	Mast_cells	chr7:6	2	0.02770191379855632
primary	Mast_cells	chr7:7	5	0.016349060948619737
primary	Mast_cells	chr7:8	2	0.016252353805629345
primary	Mast_cells	chr7:9	5	0.0024941151763850644
primary	Mast_cells	chr8:0	1	0.1627124712448269
primary	Mast_cells	chr8:1	5	0.02332930173490087
primary	Mast_cells	chr8:10	5	-0.012636468264734867
primary	Mast_cells	chr8:12	5	-0.021696708368885802
primary	Mast_cells	chr8:14	5	-0.007134557742455072
primary	Mast_cells	chr8:2	5	0.024771703231282624
primary	Mast_cells	chr8:3	5	0.028438575573844722
primary	Mast_cells	chr8:4	5	0.020528117792629457
primary	Mast_cells	chr8:5	5	0.028022675630189887
primary	Mast_cells	chr8:6	5	0.03949391701740326
primary	Mast_cells	chr8:7	5	0.05247694286772196
primary	Mast_cells	chr8:8	5	0.06646708573080758
primary	Mast_cells	chr8:9	5	0.03542888168822223
primary	Mast_cells	chr9:0	5	-0.021504221603014014
primary	Mast_cells	chr9:1	2	-0.04338432568743546
primary	Mast_cells	chr9:10	3	-0.014660440029694431
primary	Mast_cells	chr9:11	5	-0.005225310552909838
primary	Mast_cells	chr9:12	5	-0.005526023619443173
primary	Mast_cells	chr9:13	5	-0.0022414622992587008
primary	Mast_cells	chr9:3	5	-0.028893891376111723
primary	Mast_cells	chr9:7	5	-0.01078469068874475
primary	Mast_cells	chr9:8	5	-0.009342035300116716
primary	Mast_cells	chr9:9	5	-0.009084592882091522
primary	Monocytes	chr10:0	12	0.016544073446742205
primary	Monocytes	chr10:1	13	0.0017723393928469238
primary	Monocytes	chr10:10	13	0.0009157073789986959
primary	Monocytes	chr10:11	13	0.009222035411181304
primary	Monocytes	chr10:12	12	-0.0017039150149709811
primary	Monocytes	chr10:13	4	0.0024373475536797018
primary	Monocytes	chr10:2	12	-0.0011325616562711874
primary	Monocytes	chr10:3	8	0.004429404111187689
primary	Monocytes	chr10:4	10	0.00024101685950207591
primary	Monocytes	chr10:5	1	0.014190464401428939
primary	Monocytes	chr10:6	13	-0.003528147446882914
primary	Monocytes	chr10:7	13	0.0021542475403629143
primary	Monocytes	chr10:8	13	0.0076600459031319615
primary	Monocytes	chr10:9	12	0.003219175808687041
primary	Monocytes	chr11:0	13	0.013292426600898636
primary	Monocytes	chr11:1	13	-0.002830100919703933
primary	Monocytes	chr11:10	13	0.007865928139765853
primary	Monocytes	chr11:11	13	0.0056836555639920424
primary	Monocytes	chr11:12	12	0.0008131812060536437
primary	Monocytes	chr11:13	1	0.007776400837983727
primary	Monocytes	chr11:3	12	0.00040938276409430217
primary	Monocytes	chr11:4	12	-0.003973212123104297
primary	Monocytes	chr11:5	12	-0.012113877404723762
primary	Monocytes	chr11:6	13	-0.0037805506278112836
primary	Monocytes	chr11:7	13	-0.0027665861239753475
primary	Monocytes	chr11:8	12	-0.002689798992266937
primary	Monocytes	chr11:9	12	0.0028625395022200827
primary	Monocytes	chr12:0	13	-0.005260768568390402
primary	Monocytes	chr12:1	13	-0.0027402086073813076
primary	Monocytes	chr12:10	13	-0.002340097638026504
primary	Monocytes	chr12:11	13	-0.0003859505115050519
primary	Monocytes	chr12:12	13	-0.00137997360985561
primary	Monocytes	chr12:13	6	-0.0075460680729979345
primary	Monocytes	chr12:2	13	-0.0012768937043752377
primary	Monocytes	chr12:3	4	-0.006017254707322438
primary	Monocytes	chr12:4	13	0.0034727153377550443
primary	Monocytes	chr12:5	13	0.001923276835857251
primary	Monocytes	chr12:6	13	-0.01151977045474851
primary	Monocytes	chr12:7	13	-0.022288559237949566
primary	Monocytes	chr12:8	1	-0.08330617513043272
primary	Monocytes	chr12:9	13	-0.013936753645430249
primary	Monocytes	chr13:10	1	-0.03030741097274755
primary	Monocytes	chr13:11	12	-0.01128201454433548
primary	Monocytes	chr13:2	13	0.013311437632820555
primary	Monocytes	chr13:3	12	0.007206969633442167
primary	Monocytes	chr13:4	13	0.0013980085264529664
primary	Monocytes	chr13:5	1	-0.006528444724700498
primary	Monocytes	chr13:7	12	-0.005465086611698388
primary	Monocytes	chr13:9	11	-0.005711445479909089
primary	Monocytes	chr14:10	13	0.00686494086538672
primary	Monocytes	chr14:2	13	0.005451178928139879
primary	Monocytes	chr14:3	13	0.010238779944787606
primary	Monocytes	chr14:4	10	0.004429532384421936
primary	Monocytes	chr14:5	13	-0.004569111059240954
primary	Monocytes	chr14:6	13	-0.013339624389905677
primary	Monocytes	chr14:7	13	-0.018354652413330327
primary	Monocytes	chr14:9	13	-0.003367898294908944
primary	Monocytes	chr15:2	2	-0.02143974974722205
primary	Monocytes	chr15:3	12	-0.005582978158102751
primary	Monocytes	chr15:4	13	-0.008846289971867422
primary	Monocytes	chr15:5	13	-0.0014675657088224704
primary	Monocytes	chr15:6	13	-0.00435892469769246
primary	Monocytes	chr15:7	13	-0.006983662308483203
primary	Monocytes	chr15:8	13	-0.009956742550955352
primary	Monocytes	chr15:9	10	-0.00749280835446157
primary	Monocytes	chr16:0	13	0.0009296631681004739
primary	Monocytes	chr16:1	13	0.00019437310819855931
primary	Monocytes	chr16:2	13	0.0009518930985230729
primary	Monocytes	chr16:3	13	-0.0018323162703068935
primary	Monocytes	chr16:4	5	-0.006891516820223093
primary	Monocytes	chr16:5	13	-0.0015893965581912758
primary	Monocytes	chr16:6	13	-0.0036835894131970652
primary	Monocytes	chr16:7	13	-0.002021537395449408
primary	Monocytes	chr16:8	13	-0.007167370064515289
primary	Monocytes	chr17:0	13	-0.002773315710864436
primary	Monocytes	chr17:1	13	3.431595230504042e-05
primary	Monocytes	chr17:2	13	0.0028778727214016303
primary	Monocytes	chr17:3	13	0.006955207970516056
primary	Monocytes	chr17:4	13	-0.0010846300520972782
primary	Monocytes	chr17:5	13	-0.006919642214438891
primary	Monocytes	chr17:6	13	-0.007564437497212005
primary	Monocytes	chr17:7	13	-0.004419652659894561
primary	Monocytes	chr17:8	13	0.0076055537645471774
primary	Monocytes	chr18:0	13	-0.00026459231675944573
primary	Monocytes	chr18:1	8	-0.0020175881533313
primary	Monocytes	chr18:2	11	0.0006605179245802368
primary	Monocytes	chr18:3	10	-0.0003485426010797768
primary	Monocytes	chr18:4	11	-0.0017228558236778416
primary	Monocytes	chr18:5	13	-0.0029318829809802448
primary	Monocytes	chr18:6	5	-0.002133332098479406
